feature,block,rows,non_null,zero,nonzero,nonzero_ratio,unique_count,unique_overflow,min,max,mean,std,constant,rare_nonzero,forbidden,leak_suspicious
T_place_SIDEENTRANCE,position,3734887,3734887,3660955,73932,0.019794976394198808,5.0,False,0.0,4.0,0.02661419207595839,0.2049052199535361,False,False,False,False
T_place_SIDEHALL,position,3734887,3734887,3699012,35875,0.009605377619189014,5.0,False,0.0,4.0,0.013767484799406248,0.15429484293780704,False,False,False,False
T_place_SILO,position,3734887,3734887,3662844,72043,0.01928920473363719,5.0,False,0.0,4.0,0.020190972310541122,0.14719403803794479,False,False,False,False
T_place_SNIPERSNEST,position,3734887,3734887,3724252,10635,0.0028474757067616773,4.0,False,0.0,3.0,0.002956448213828156,0.05627364947104904,False,False,False,False
T_place_SQUEAKY,position,3734887,3734887,3662714,72173,0.019324011676926236,5.0,False,0.0,4.0,0.021421799374385358,0.1606137823215828,False,False,False,False
T_place_STAIRS,position,3734887,3734887,3725084,9803,0.0026247112697117742,3.0,False,0.0,2.0,0.002661660178741686,0.05223479263761282,False,False,False,False
T_place_STREET,position,3734887,3734887,3689812,45075,0.01206863822118313,6.0,False,0.0,5.0,0.0177009371367862,0.18188549264857487,False,False,False,False
T_place_TMAIN,position,3734887,3734887,3627711,107176,0.028695915030361025,6.0,False,0.0,5.0,0.03984511445727809,0.257854853099943,False,False,False,False
T_place_TOPOFMID,position,3734887,3734887,3319256,415631,0.11128342035515398,6.0,False,0.0,5.0,0.15553830678143676,0.4911675728769545,False,False,False,False
T_place_TRAMP,position,3734887,3734887,3509793,225094,0.06026795455926779,6.0,False,0.0,5.0,0.07851562845140964,0.3416785558131736,False,False,False,False
T_place_TROPHY,position,3734887,3734887,3688214,46673,0.012496495877920805,6.0,False,0.0,5.0,0.016050284787732533,0.15768969536487482,False,False,False,False
T_place_TRUCK,position,3734887,3734887,3723822,11065,0.0029626063653331413,5.0,False,0.0,4.0,0.0030788080067750377,0.05758172460279275,False,False,False,False
T_place_TSIDELOWER,position,3734887,3734887,3610312,124575,0.033354422771023594,6.0,False,0.0,5.0,0.04496789327227303,0.26680603099346045,False,False,False,False
T_place_TSIDEUPPER,position,3734887,3734887,3505091,229796,0.06152689492346087,6.0,False,0.0,5.0,0.08877885729876164,0.39647562409586923,False,False,False,False
T_place_TSPAWN,position,3734887,3734887,3223571,511316,0.13690266934448084,6.0,False,0.0,5.0,0.33463207856087746,1.0535131379706724,False,False,False,False
T_place_TSTAIRS,position,3734887,3734887,3673591,61296,0.01641174150650341,6.0,False,0.0,5.0,0.020489776531391713,0.17639897507116792,False,False,False,False
T_place_TUNNEL,position,3734887,3734887,3695751,39136,0.010478496404308885,6.0,False,0.0,5.0,0.014715840131173982,0.1646384631496098,False,False,False,False
T_place_TUNNELS,position,3734887,3734887,3590758,144129,0.038589922533131524,6.0,False,0.0,5.0,0.06217644603437802,0.35668323256199413,False,False,False,False
T_place_TUNNELSTAIRS,position,3734887,3734887,3680497,54390,0.014562689580702174,6.0,False,0.0,5.0,0.016497955627573203,0.14323266029506015,False,False,False,False
T_place_UNDERA,position,3734887,3734887,3723476,11411,0.0030552463836255287,5.0,False,0.0,4.0,0.0033926059878116796,0.06399145486364739,False,False,False,False
T_place_UNDERPASS,position,3734887,3734887,3583575,151312,0.04051314002271019,6.0,False,0.0,5.0,0.04860388011739043,0.2552895839318948,False,False,False,False
T_place_UPPERPARK,position,3734887,3734887,3695303,39584,0.010598446485797294,6.0,False,0.0,5.0,0.01713224523258669,0.18963561387271058,False,False,False,False
T_place_UPPERTUNNEL,position,3734887,3734887,3523196,211691,0.05667935870616701,6.0,False,0.0,5.0,0.09160598433098512,0.43494956214065467,False,False,False,False
T_place_UPSTAIRS,position,3734887,3734887,3724550,10337,0.002767687482914476,5.0,False,0.0,4.0,0.002992861631422852,0.05928837925270341,False,False,False,False
T_place_VENDING,position,3734887,3734887,3666056,68831,0.018429205488680114,6.0,False,0.0,5.0,0.024607705668203618,0.19724323342516742,False,False,False,False
T_place_VENTS,position,3734887,3734887,3717092,17795,0.004764535044835359,4.0,False,0.0,3.0,0.005003899716376961,0.07414321555809811,False,False,False,False
T_place_WALKWAY,position,3734887,3734887,3721387,13500,0.0036145671877087578,5.0,False,0.0,4.0,0.004174691228944811,0.07354026906907957,False,False,False,False
T_place_WATER,position,3734887,3734887,3674140,60747,0.016264749107536586,6.0,False,0.0,5.0,0.02049727341148474,0.1751979562672163,False,False,False,False
T_round_start_equip_sum,economy,3734887,3734887,51207,3683680,0.9862895450384442,501.0,False,0.0,26850.0,5202.348959955148,6067.604363745333,False,False,False,False
T_scoped_count,other,3734887,3734887,3218312,516575,0.1383107440733816,4.0,False,0.0,3.0,0.13877635387630202,0.3470865104861905,False,False,False,False
T_shots_fired_sum,combat,3734887,3734887,3548299,186588,0.04995813795705198,54.0,False,0.0,58.0,0.21219785230450078,1.3338009024480553,False,False,False,False
T_spread_xy,position,3734887,3734887,314936,3419951,0.9156772346793892,,True,0.0,2895.2255859375,541.1361634388691,334.73126982119277,False,False,False,False
T_start_balance_sum,economy,3734887,3734887,88222,3646665,0.9763789373011821,985.0,False,0.0,66550.0,7248.814127442142,8833.7018430706,False,False,False,False
T_unique_places,position,3734887,3734887,51018,3683869,0.9863401489790722,6.0,False,0.0,5.0,2.556211205318929,1.1385139215012297,False,False,False,False
T_velocity_mean,other,3734887,3734887,120373,3614514,0.9677706447343655,,True,0.0,1180.7149818505063,113.83045498808389,65.57248202714644,False,False,False,False
T_walking_count,other,3734887,3734887,1349605,2385282,0.6386490407875793,6.0,False,0.0,5.0,1.2543276409701285,1.2545637004188166,False,False,False,False
alive_diff,state,3734887,3734887,1920884,1814003,0.4856915349781667,10.0,False,-4.0,5.0,0.008696113162192055,1.2743983100028147,False,False,False,False
armor_diff,state,3734887,3734887,226919,3507968,0.9392434095060975,1001.0,False,-500.0,500.0,16.310844478025707,180.2687875286928,False,False,False,False
bomb_events_last_5s,objective,3734887,3734887,3223263,511624,0.1369851350255041,9.0,False,0.0,8.0,0.17333964856232598,0.4786060477679429,False,False,False,False
bomb_planted,objective,3734887,3734887,3091800,643087,0.172183790299412,2.0,False,0.0,1.0,0.172183790299412,0.37754010734959026,False,False,False,False
centroid_distance_xy,position,3734887,3734887,0,3734887,1.0,,True,1.3143255971116965,5850.0464569234655,1434.970827945748,759.9986633648426,False,False,False,False
closest_enemy_dist_diff,position,3734887,3734887,109584,3625303,0.9706593532816388,,True,-2935.142518072295,2280.5922163157074,102.92662971989452,352.89312264931647,False,False,False,False
damage_diff_last_5s,combat,3734887,3734887,2593595,1141292,0.30557604554033363,832.0,False,-482.0,477.0,2.0059091479876097,44.32665546198655,False,False,False,False
equip_diff,economy,3734887,3734887,14410,3720477,0.9961417842092679,1185.0,False,-29100.0,31900.0,1465.6157468753406,10810.896216793755,False,False,False,False
hp_diff,state,3734887,3734887,901570,2833317,0.7586084933761048,940.0,False,-486.0,500.0,11.628245245438483,113.05609188500455,False,False,False,False
kill_diff_last_3s,combat,3734887,3734887,3268417,466470,0.12489534489262995,11.0,False,-5.0,5.0,0.011606776858309234,0.4154642413014597,False,False,False,False
money_diff,economy,3734887,3734887,35032,3699855,0.9906203320207546,2079.0,False,-65400.0,69650.0,-344.01026055139016,12002.128419747187,False,False,False,False
round_num,time,3734887,3734887,0,3734887,1.0,48.0,False,1.0,48.0,12.610561979519058,7.545014000337295,False,False,False,False
seconds_in_round,time,3734887,3734887,20313,3714574,0.9945612812382275,312.0,False,0.0,155.5,50.377446493026426,33.012791971424626,False,False,False,False
spread_diff,position,3734887,3734887,59481,3675406,0.9840742169709552,,True,-2895.2255859375,3008.6258544921875,239.6466692113598,488.09855855285684,False,False,False,False
