idx,csv_path,round_num,rows,true_ct_win,winner_by_mean_abs_error,winner_by_brier,winner_by_logloss,lstm_mean_abs_error,xgboost_mean_abs_error,lstm_brier,xgboost_brier,lstm_logloss,xgboost_logloss,lstm_accuracy_at_0_5,xgboost_accuracy_at_0_5,lstm_closer,xgboost_closer,tie
564,processed_full/blast_bounty_season_1/blast-bounty-2025-season-1-flyquest-vs-spirit-bo3-NmwBJVzYbgyZgcQrbNESHr/flyquest-vs-spirit-m1-anubis.csv,14,130,0,lstm,lstm,lstm,0.022692331129040233,0.029995498677285817,0.0014182224707693447,0.0018330162889198002,0.02346613541701791,0.03098216034742151,1.0,1.0,108,22,0
565,processed_full/esports_world_cup/esports-world-cup-2025-tyloo-vs-vitality-bo3-aF98ikh3PjdqKlkdIJn9tC/tyloo-vs-vitality-m1-inferno.csv,16,183,0,xgboost,xgboost,xgboost,0.20041695453959407,0.19029930161434364,0.10303220497318549,0.07501885852534702,0.2856028299119334,0.24672304108696586,0.726775956284153,0.819672131147541,114,69,0
566,processed_full/esl_pro_league_season_21/esl-pro-league-season-21-vitality-vs-3dmax-bo3-SFueR4Yd1u5-bIhh5XKwOq/vitality-vs-3dmax-m2-dust2.csv,3,122,0,lstm,xgboost,xgboost,0.32340905252275376,0.32556638230768137,0.1485708720483418,0.13608624537644695,0.43779853086000436,0.42468827532480513,0.6885245901639344,0.9590163934426229,64,58,0
567,processed_full/blast_open_lisbon/blast-open-lisbon-2025-mouz-vs-falcons-bo3-xBECUqZMcQ8GCwi-GUyz8e/mouz-vs-falcons-m1-train.csv,11,199,0,lstm,lstm,lstm,0.017078156599098646,0.03631952152401443,0.0008981008915291436,0.0033724590615706426,0.01754718761227947,0.03812600330233618,1.0,1.0,174,25,0
568,processed_full/esports_world_cup/esports-world-cup-2025-aurora-vs-falcons-bo3-5oHSxtVT-5F3Op7ZcgBMjW/aurora-vs-falcons-m1-inferno.csv,8,270,0,xgboost,xgboost,xgboost,0.06962742311362588,0.06464342758990824,0.01369589958997167,0.007922638432452013,0.07820792274374579,0.06908840344109574,1.0,1.0,186,84,0
569,processed_full/esl_pro_league_season_21_stage_1/esl-pro-league-season-21-stage-1-eternal-fire-vs-flyquest-bo3-bOv4otMGdpLsO1VdhzI_AV/eternal-fire-vs-flyquest-m2-nuke.csv,7,154,0,lstm,lstm,lstm,0.30693653960751566,0.33101577273654664,0.129074149680536,0.15066000301571925,0.4010645266342039,0.4480106851970306,0.9090909090909091,0.6103896103896104,118,36,0
570,processed_full/esl_pro_league_season_21/esl-pro-league-season-21-falcons-vs-3dmax-bo3-XHM3Ovc8L9TfLFTYQFrGdT/falcons-vs-3dmax-m3-dust2.csv,1,126,0,lstm,lstm,lstm,0.22021639680061195,0.25121709185149815,0.10180422780231851,0.10487936559888954,0.2985723672195693,0.33064042597581905,0.7301587301587301,0.7698412698412699,92,34,0
571,processed_full/blast_rivals_season_2/blast-rivals-2025-season-2-spirit-vs-vitality-bo3-KtWhzrlsNkWCCS0U9BIlr3/spirit-vs-vitality-m2-nuke.csv,32,139,1,xgboost,xgboost,xgboost,0.30409368229426925,0.2593106777547932,0.1424628014543632,0.11116494650229126,0.4136962425938069,0.339635829127594,0.7913669064748201,1.0,1,138,0
572,processed_full/fissure_playground_1/fissure-playground-1-pain-vs-rare-atom-bo3-Rmb0_mvtIpTmOfUIJVjwOw/pain-vs-rare-atom-m1-inferno.csv,16,257,0,lstm,lstm,lstm,0.4398373534394689,0.4636059213531156,0.23329218855182218,0.25892602003503895,0.6286993537866143,0.6830939424500633,0.23735408560311283,0.2490272373540856,192,65,0
573,processed_full/esl_pro_league_season_22/esl-pro-league-season-22-falcons-vs-natus-vincere-bo3-z3OpWwYDPa33wwfDY8_B1Q/falcons-vs-natus-vincere-m1-nuke.csv,7,158,0,lstm,lstm,lstm,0.4366802095643339,0.4928235298249564,0.26188836531906673,0.33074546359469476,0.6753966936610925,0.8290918703253686,0.34810126582278483,0.34810126582278483,143,15,0
574,processed_full/blast_bounty_season_2/blast-bounty-2025-season-2-nrg-vs-vitality-bo3-7fVRmFXct71SEzAlz8IKvC/nrg-vs-vitality-m2-dust2.csv,3,116,1,xgboost,xgboost,xgboost,0.06737440310675523,0.03902752183634659,0.005556391264306504,0.0017720092476931932,0.07035330753938022,0.03994386088056196,1.0,1.0,0,116,0
575,processed_full/blast_austin_major/blasttv-austin-major-2025-furia-vs-virtuspro-bo3-E_bOFuD3YUjLJCO2xRj0mq/furia-vs-virtus-pro-m1-mirage.csv,4,173,1,xgboost,xgboost,xgboost,0.05060682717086263,0.021221089914354976,0.0027605123273525397,0.0004670247877849759,0.05204371014999794,0.02145812896174877,1.0,1.0,0,173,0
576,processed_full/iem_katowice/iem-katowice-2025-gamerlegion-vs-the-mongolz-bo3-zdjI5BKx0DIgDYoNAnfKpI/gamerlegion-vs-the-mongolz-m2-mirage.csv,3,140,0,lstm,lstm,lstm,0.0036201338208878705,0.011681319179479033,3.43192587492034e-05,0.0005177584099278789,0.0036375673065772774,0.011950444457730131,1.0,1.0,131,9,0
577,processed_full/blast_austin_major/blasttv-austin-major-2025-legacy-vs-lynn-vision-bo3-80tf5tBYONxHYQuFp0AoSQ/legacy-vs-lynn-vision-m1-dust2.csv,2,221,0,lstm,lstm,lstm,0.07756465942439793,0.11861808962036953,0.016360384056509244,0.032689737141272046,0.08732841503706254,0.1391807841658964,1.0,1.0,219,2,0
578,processed_full/blast_austin_major_stage_1/blasttv-austin-major-2025-stage-1-imperial-vs-metizport-bo3-yMtoBsoZq-jiQ0fSUscH7u/imperial-vs-metizport-m2-dust2.csv,2,149,0,lstm,lstm,lstm,0.40627081970365453,0.48575832689768517,0.21071828685394545,0.28846703619956726,0.5816254984201062,0.7679420873942256,0.4966442953020134,0.47651006711409394,129,20,0
579,processed_full/esl_pro_league_season_22_stage_1/esl-pro-league-season-22-stage-1-astralis-vs-fluxo-bo3-sWQe-jgKNP3vaioXQrjxgB/astralis-vs-fluxo-m3-nuke.csv,13,157,1,xgboost,xgboost,xgboost,0.2721986539044957,0.22873422864136422,0.12409845563844848,0.10336934508497127,0.3674477177153336,0.3075615384369741,0.89171974522293,0.9044585987261147,20,137,0
580,processed_full/esl_pro_league_season_22_stage_1/esl-pro-league-season-22-stage-1-astralis-vs-heroic-bo3-VpF2znQtwzecEgVsCr-4Wn/astralis-vs-heroic-m3-nuke.csv,7,196,1,xgboost,xgboost,xgboost,0.3466551008881355,0.2773256490425188,0.13849097949906322,0.09697395976146184,0.44609647844988976,0.34479641111508685,0.9081632653061225,0.9438775510204082,34,162,0
581,processed_full/blast_open_london/blast-open-london-2025-spirit-vs-g2-bo3-3aFk7fRwd7iUE0VJycUPHK/spirit-vs-g2-m3-ancient.csv,12,100,0,lstm,lstm,lstm,0.22880518021062016,0.3271246686950326,0.07691412369421818,0.15056694727202863,0.28286501987859575,0.44882897565075536,0.94,0.64,87,13,0
582,processed_full/iem_cologne_stage_1/iem-cologne-2025-stage-1-3dmax-vs-mibr-bo3-O12tFfVag47APQdKBJkGZl/3dmax-vs-mibr-m2-ancient-p3.csv,8,197,0,lstm,lstm,lstm,0.10495221907589677,0.21137550545071587,0.02237666627481673,0.06935474390014133,0.11825412306062032,0.2572150886482826,1.0,1.0,197,0,0
583,processed_full/blast_bounty_season_1/blast-bounty-2025-season-1-astralis-vs-wildcard-bo3-qSXX__H_dx2QMbEuGWf0Qb/astralis-vs-wildcard-m2-mirage.csv,15,196,1,lstm,lstm,lstm,0.20442963862905697,0.25571749557037743,0.049997363452667816,0.07774218886186153,0.235458281213207,0.30657532213510186,1.0,1.0,162,34,0
584,processed_full/blast_bounty_season_2_finals/blast-bounty-2025-season-2-finals-the-mongolz-vs-aurora-bo3-BL3Rcvf733R8cy7TtLY5HE/the-mongolz-vs-aurora-m1-dust2.csv,5,230,1,lstm,lstm,lstm,0.1988194790871247,0.26339537669783053,0.06962413404498999,0.11333172189838604,0.2473807206366861,0.35190025949150955,0.9956521739130435,0.6043478260869565,229,1,0
585,processed_full/esl_pro_league_season_21/esl-pro-league-season-21-natus-vincere-vs-saw-bo3-PeKJ4V-uBfKnBCIB8ocl58/natus-vincere-vs-saw-m3-ancient.csv,12,178,1,lstm,lstm,lstm,0.4254055766577131,0.47332342730814153,0.18378720495785017,0.2301172055111499,0.558429434797692,0.6537674879915853,0.9775280898876404,0.7696629213483146,161,17,0
586,processed_full/blast_austin_major/blasttv-austin-major-2025-furia-vs-virtuspro-bo3-E_bOFuD3YUjLJCO2xRj0mq/furia-vs-virtus-pro-m1-mirage.csv,7,152,1,lstm,lstm,lstm,0.1441331646944347,0.18219666575130664,0.032367040147813025,0.05471673003926238,0.16414462838965285,0.21920620280090408,1.0,1.0,119,33,0
587,processed_full/blast_austin_major_stage_1/blasttv-austin-major-2025-stage-1-heroic-vs-flyquest-bo3-ErQHzvBcWPHiA-H04IjPMf/heroic-vs-flyquest-m2-anubis.csv,22,199,0,lstm,lstm,lstm,0.13305044652140655,0.18744223262534368,0.05516465022283546,0.07889526283805368,0.17337410444405058,0.24855280053950077,1.0,0.8090452261306532,199,0,0
588,processed_full/blast_bounty_season_2/blast-bounty-2025-season-2-passion-ua-vs-spirit-bo3-WimU0hRkNcqhh3KAjCozBx/passion-ua-vs-spirit-m2-mirage.csv,1,147,0,lstm,lstm,lstm,0.256544734820166,0.31870247986243694,0.12576558609856603,0.17155581073123397,0.3587030624147359,0.4781215927768349,0.6190476190476191,0.5238095238095238,147,0,0
589,processed_full/blast_open_london_finals/blast-open-london-2025-finals-vitality-vs-g2-bo5-ieXHvClzA7f_aJ_85fPFqK/vitality-vs-g2-m5-train.csv,10,205,0,lstm,lstm,lstm,0.05947159688874347,0.10326657571784426,0.0044703587917318995,0.012594929900284742,0.061837581878749714,0.11015577906736763,1.0,1.0,197,8,0
590,processed_full/esl_pro_league_season_22/esl-pro-league-season-22-furia-vs-vitality-bo3-ZNzuF_vw0WBzn8QEbGrbgj/furia-vs-vitality-m1-overpass.csv,9,251,0,lstm,lstm,lstm,0.4154089129000227,0.47769914418681564,0.2868870790342019,0.3495042156744885,0.7261202814062736,0.8931137943575873,0.4701195219123506,0.44223107569721115,240,11,0
591,processed_full/esl_pro_league_season_22_stage_1/esl-pro-league-season-22-stage-1-astralis-vs-ence-bo3-avzZyhQ46OR9GyYE_6NeM7/astralis-vs-ence-m3-overpass.csv,12,180,0,xgboost,xgboost,xgboost,0.3763833545549359,0.34889248435049214,0.2295205955822368,0.19285747903181535,0.583592938464958,0.5107292032512861,0.4,0.4,71,109,0
592,processed_full/blast_bounty_season_2/blast-bounty-2025-season-2-rare-atom-vs-astralis-bo3-2mbRF781jI0kkV-FX6ZCr7/rare-atom-vs-astralis-m1-ancient.csv,14,262,0,lstm,lstm,lstm,0.131474451092605,0.18732178787245835,0.029400822687199915,0.054883041631226204,0.14902697952111987,0.22201979489279178,1.0,1.0,261,1,0
593,processed_full/blast_austin_major/blasttv-austin-major-2025-legacy-vs-lynn-vision-bo3-80tf5tBYONxHYQuFp0AoSQ/legacy-vs-lynn-vision-m1-dust2.csv,14,212,1,xgboost,xgboost,xgboost,0.47727569797129,0.39156448194440807,0.23728903239740745,0.16876428487644465,0.6702924323218115,0.522153612797606,0.7830188679245284,0.9009433962264151,12,200,0
594,processed_full/iem_cologne_stage_1/iem-cologne-2025-stage-1-flyquest-vs-furia-bo3-kDRQKndVW9qgvAgGZjUFS9/flyquest-vs-furia-m1-inferno.csv,11,201,1,lstm,lstm,lstm,0.3148116000849216,0.36311664791842596,0.11252967317436006,0.15199946468659545,0.39052639107098475,0.471534487924057,1.0,0.9800995024875622,156,45,0
595,processed_full/blast_bounty_season_2/blast-bounty-2025-season-2-legacy-vs-vitality-bo3-43WNFDazpfbmBN3Sj5hWmP/vitality-vs-legacy-m2-dust2.csv,18,196,0,lstm,lstm,lstm,0.773134509557668,0.8332164358081562,0.6091565605951414,0.7093284914576203,1.5553029794620923,1.959209042236709,0.02040816326530612,0.02040816326530612,164,32,0
596,processed_full/iem_katowice/iem-katowice-2025-gamerlegion-vs-the-mongolz-bo3-zdjI5BKx0DIgDYoNAnfKpI/gamerlegion-vs-the-mongolz-m2-mirage.csv,11,198,1,xgboost,xgboost,xgboost,0.42542697191990986,0.37543314563656094,0.23238860541967285,0.17327609671789693,0.7798296417092768,0.5445754531075422,0.6565656565656566,0.8737373737373737,53,145,0
597,processed_full/fissure_playground_2/fissure-playground-2-falcons-vs-legacy-bo3-ryWGopRV1OfbL288nR6Rql/falcons-vs-legacy-m1-inferno.csv,4,143,1,lstm,lstm,lstm,0.4898107788571111,0.5980093077971385,0.2534685093905393,0.3806526010149746,0.7068701508602413,0.9936704100261814,0.6433566433566433,0.027972027972027972,135,8,0
598,processed_full/esl_pro_league_season_22/esl-pro-league-season-22-aurora-vs-astralis-bo3-EH-le-_LuObR5nGefXVoZY/aurora-vs-astralis-m3-overpass.csv,11,190,0,xgboost,xgboost,xgboost,0.5334566934708211,0.5141909171974188,0.34009865292562447,0.3031046856135187,0.8610274235771705,0.7932541501262018,0.18421052631578946,0.22105263157894736,71,119,0
599,processed_full/esl_pro_league_season_22/esl-pro-league-season-22-falcons-vs-natus-vincere-bo3-z3OpWwYDPa33wwfDY8_B1Q/falcons-vs-natus-vincere-m1-nuke.csv,8,285,1,xgboost,xgboost,xgboost,0.20529414655869468,0.18569662738264653,0.06738585269584943,0.05492426035444447,0.25352516872602027,0.22264571747874823,0.9087719298245615,1.0,69,216,0
600,processed_full/esl_pro_league_season_21_stage_1/esl-pro-league-season-21-stage-1-heroic-vs-3dmax-bo3-Dgk7HiwYvj5CMwMpEHLxHJ/heroic-vs-3dmax-m1-nuke.csv,6,235,1,xgboost,xgboost,xgboost,0.2582755430581722,0.23731186960605866,0.09603298845842845,0.08186560316819191,0.33923425363561455,0.2980494270071578,0.9276595744680851,0.9276595744680851,99,136,0
601,processed_full/blast_bounty_season_2/blast-bounty-2025-season-2-heroic-vs-aurora-bo3-0XrprgXu_t-aBJHUPpJYb4/heroic-vs-aurora-m1-overpass.csv,4,230,1,lstm,lstm,lstm,0.22517311391623124,0.24563021504360696,0.07514831654443457,0.0988217408694652,0.27521681225952754,0.31654962765829886,1.0,1.0,105,125,0
602,processed_full/esl_pro_league_season_22/esl-pro-league-season-22-faze-vs-inner-circle-bo3-runM3q2zOKSAHTeRui0Q2h/faze-vs-inner-circle-m2-nuke.csv,7,197,0,lstm,lstm,lstm,0.7310347704566674,0.761305022965833,0.5705820216245023,0.5958087917245848,1.478840448176492,1.612670739999148,0.08121827411167512,0.08629441624365482,100,97,0
603,processed_full/blast_bounty_season_2/blast-bounty-2025-season-2-astralis-vs-natus-vincere-bo3-4-6Sb81TUo41h9OxcK0xKz/astralis-vs-natus-vincere-m3-nuke.csv,2,134,0,lstm,lstm,lstm,0.113029553786914,0.13244756890822257,0.034265285638231495,0.04035916345686613,0.1355918627651939,0.15926042614811933,1.0,1.0,126,8,0
604,processed_full/esl_pro_league_season_21/esl-pro-league-season-21-gamerlegion-vs-pain-bo3-zcuZjSa9VUSMkJoK5k8I3c/gamerlegion-vs-pain-m3-mirage.csv,3,271,0,lstm,lstm,lstm,0.33478788944902893,0.542815142781972,0.13715829191339624,0.308781733865785,0.43900538776452175,0.8221152622532099,0.8671586715867159,0.30996309963099633,266,5,0
605,processed_full/fissure_playground_2/fissure-playground-2-the-mongolz-vs-liquid-bo3-pfm398EHUpu3zLY0TgcmxO/the-mongolz-vs-liquid-m3-ancient.csv,8,113,1,lstm,lstm,lstm,0.2231666176720003,0.24324366977784487,0.07274646861814639,0.08709715871643653,0.27249883733191,0.3033546197789706,1.0,0.9734513274336283,72,41,0
606,processed_full/esl_pro_league_season_21_stage_1/esl-pro-league-season-21-stage-1-lynn-vision-vs-housebets-bo3-GrWDn9AJOxYQcZMXkSI-Tw/lynn-vision-vs-housebets-m1-inferno.csv,9,235,1,lstm,lstm,lstm,0.3993460386991501,0.4607137863940381,0.17650460111960162,0.23528013496349834,0.5412087475555116,0.6675262550683011,0.8468085106382979,0.6936170212765957,200,35,0
607,processed_full/esports_world_cup/esports-world-cup-2025-falcons-vs-mouz-bo3-plkh_Ps38mI3o_rFlgAljz/falcons-vs-mouz-m3-nuke-p3.csv,6,222,1,xgboost,xgboost,xgboost,0.32852249297204317,0.3106272048778362,0.17281401879466363,0.15202663157756433,0.520868097222113,0.44517058854140246,0.7207207207207207,0.7207207207207207,86,136,0
608,processed_full/esl_pro_league_season_21_stage_1/esl-pro-league-season-21-stage-1-flyquest-vs-lynn-vision-bo3-tBzyC_GrP1HzVZ3u3bXk3k/flyquest-vs-lynn-vision-m2-anubis.csv,8,226,1,lstm,lstm,lstm,0.47484940194022074,0.4867238520718781,0.26045543922530323,0.2876155781405667,0.7757655989832016,0.8323656822927261,0.7477876106194691,0.7079646017699115,155,71,0
609,processed_full/esl_pro_league_season_22/esl-pro-league-season-22-vitality-vs-gamerlegion-bo3-HfAhqHTEhpe_HlObeToa76/vitality-vs-gamerlegion-m2-dust2.csv,3,144,0,lstm,lstm,lstm,0.029039231226811808,0.04532987444124754,0.002731152476329161,0.006291009326210693,0.030519939560241807,0.04886772237961104,1.0,1.0,141,3,0
610,processed_full/blast_austin_major/blasttv-austin-major-2025-furia-vs-virtuspro-bo3-E_bOFuD3YUjLJCO2xRj0mq/furia-vs-virtus-pro-m1-mirage.csv,11,230,1,lstm,lstm,lstm,0.30231625826462455,0.3345966769301373,0.1274245476524854,0.16161378192857676,0.394094341661227,0.45856779057428804,1.0,0.782608695652174,153,77,0
611,processed_full/blast_austin_major/blasttv-austin-major-2025-vitality-vs-the-mongolz-bo3-vhm_UWcBfYfYcOeLh9JIDA/vitality-vs-the-mongolz-m1-mirage.csv,10,135,1,xgboost,xgboost,xgboost,0.5120219497768967,0.36790541542900934,0.29420035957511304,0.162745215544237,0.7778815091339301,0.4908870722695751,0.3851851851851852,0.5851851851851851,0,135,0
612,processed_full/blast_rivals_season_2/blast-rivals-2025-season-2-furia-vs-pain-bo3-BGpRMXEt8xpbRAS7KbpPH6/furia-vs-pain-m2-overpass.csv,12,189,1,xgboost,xgboost,xgboost,0.41843816369929643,0.3410049481366677,0.20232067438574747,0.14011950540455795,0.5799123974155499,0.44348425492049076,0.4444444444444444,0.9682539682539683,2,187,0
613,processed_full/esl_pro_league_season_22/esl-pro-league-season-22-inner-circle-vs-furia-bo3-bgGti4JPo_3k74mZn1hWMp/inner-circle-vs-furia-m1-mirage.csv,3,127,1,xgboost,xgboost,xgboost,0.3799624560386177,0.35607786934206803,0.16630732323519457,0.15683489156665667,0.5032953368286526,0.4744738916521702,0.8346456692913385,0.7322834645669292,51,76,0
614,processed_full/blast_rivals_season_2/blast-rivals-2025-season-2-furia-vs-vitality-bo3-3MYCYJWfx_8le7ueost7BH/furia-vs-vitality-m1-nuke.csv,1,166,0,lstm,lstm,lstm,0.3430934489875785,0.40446150132331504,0.17243412608007427,0.22231444177500984,0.4785386037815265,0.5937610703505951,0.37349397590361444,0.35542168674698793,166,0,0
615,processed_full/blast_austin_major/blasttv-austin-major-2025-virtuspro-vs-legacy-ancient-7ivruObh5LTTVaCYe9h-YO/virtus-pro-vs-legacy-ancient.csv,11,196,1,xgboost,xgboost,xgboost,0.4287758416363171,0.3318928092414019,0.20926527583401744,0.1321218388419968,0.597052257613213,0.42832361017575443,0.6275510204081632,0.8061224489795918,7,189,0
616,processed_full/blast_austin_major/blasttv-austin-major-2025-mouz-vs-vitality-bo3-pYxpz34IEN-t8y4DgB-MSD/mouz-vs-vitality-m3-train.csv,10,221,1,xgboost,xgboost,xgboost,0.3725426995376656,0.34785399914664383,0.15850207435981925,0.13967662831622052,0.49147048546361227,0.453995213302746,0.9411764705882353,0.9411764705882353,57,164,0
617,processed_full/esl_pro_league_season_21_stage_1/esl-pro-league-season-21-stage-1-heroic-vs-nemiga-bo3-HBPh0RFmxqP1tE9QMaq3nA/heroic-vs-nemiga-m2-mirage.csv,9,176,0,lstm,lstm,lstm,0.11598402363861994,0.14510493772104383,0.03440054754321357,0.04491643380772104,0.13820087232489242,0.17446470802666797,1.0,1.0,165,11,0
618,processed_full/iem_cologne/iem-cologne-2025-ninjas-in-pyjamas-vs-natus-vincere-bo3-NyGFAYn592Hu0YfljTVG0N/ninjas-in-pyjamas-vs-natus-vincere-m3-train.csv,8,187,0,xgboost,xgboost,xgboost,0.1711067502420485,0.14725730993148725,0.08702620631081584,0.07005364375391054,0.24246205124040918,0.20303324261399186,0.7540106951871658,0.8449197860962567,75,112,0
619,processed_full/blast_open_london/blast-open-london-2025-spirit-vs-furia-bo3-_zQK5XUu10iN1JLmPA8zQ4/spirit-vs-furia-m2-nuke.csv,10,184,0,lstm,lstm,lstm,0.7099404085589491,0.7343272051733473,0.5397397535250948,0.571307012892108,1.587744567972973,1.7681574180734452,0.02717391304347826,0.0,158,26,0
620,processed_full/blast_open_london/blast-open-london-2025-spirit-vs-g2-bo3-3aFk7fRwd7iUE0VJycUPHK/spirit-vs-g2-m3-ancient.csv,2,153,0,lstm,lstm,lstm,0.09876616227477056,0.12145760320766154,0.04060277784767549,0.04257741691258858,0.13231622441699384,0.15291695342508718,0.934640522875817,0.954248366013072,136,17,0
621,processed_full/asian_champions_league/hero-esports-asian-champions-league-2025-flyquest-vs-nomads-bo3-rjDbNQ6hoJ50qwkbItjOHm/flyquest-vs-nomads-m2-mirage.csv,9,239,0,xgboost,xgboost,xgboost,0.3193842071609252,0.2993604669261677,0.19897209981625422,0.16599796862311098,0.5132810632917896,0.4520164853552435,0.5690376569037657,0.5648535564853556,138,101,0
622,processed_full/esl_pro_league_season_22/esl-pro-league-season-22-vitality-vs-gamerlegion-bo3-HfAhqHTEhpe_HlObeToa76/vitality-vs-gamerlegion-m1-overpass.csv,9,202,1,lstm,lstm,lstm,0.36831016705767944,0.38897909327308733,0.1482934934439694,0.1640162391331946,0.4737120591377585,0.5076091639454914,1.0,0.9851485148514851,155,47,0
623,processed_full/iem_cologne/iem-cologne-2025-the-mongolz-vs-natus-vincere-bo3-jwAddb1WR9PRMQexpSMSG8/the-mongolz-vs-natus-vincere-m2-ancient.csv,18,142,1,lstm,lstm,lstm,0.15364134269700924,0.17077383399009705,0.027461886017624386,0.03488765579922312,0.1694581454187917,0.1913250849470558,1.0,1.0,109,33,0
624,processed_full/blast_austin_major_stage_2/blasttv-austin-major-2025-stage-2-og-vs-falcons-bo3-Q3yO3LacAwamKdCbguw7-l/og-vs-falcons-m1-dust2.csv,19,230,1,xgboost,xgboost,xgboost,0.3985537223193956,0.32760034242401953,0.23061637829963305,0.15899753776454142,0.6020517302819712,0.4497472795802951,0.3521739130434783,0.6869565217391305,0,230,0
625,processed_full/blast_austin_major_stage_1/blasttv-austin-major-2025-stage-1-imperial-vs-legacy-bo3-GRvbnL5Q4zT_JzAd-0AXgo/imperial-vs-legacy-m3-mirage.csv,12,143,0,lstm,lstm,lstm,0.09181514086520909,0.15023979022968692,0.033422960381736554,0.05567889501507135,0.11611056226454945,0.19461203510258773,1.0,0.8741258741258742,142,1,0
626,processed_full/iem_cologne_stage_1/iem-cologne-2025-stage-1-big-vs-pain-bo3-So89pkF9idYLRaqhIPbo1H/big-vs-pain-m3-inferno-p3.csv,4,265,0,lstm,lstm,lstm,0.2449371699683087,0.2597187630305032,0.10246303637029015,0.10835541573339524,0.3200819874145614,0.3398013370091234,0.9207547169811321,0.8075471698113208,192,73,0
627,processed_full/asian_champions_league/hero-esports-asian-champions-league-2025-the-huns-vs-ninja-bo3-8zmdVWrC356tnVH1OFLf2Y/the-huns-vs-ninja-m2-anubis.csv,9,154,0,lstm,lstm,lstm,0.011175479098108195,0.026064707592202276,0.00028224699574962316,0.000960987535630337,0.0113195986501521,0.02655892156191936,1.0,1.0,153,1,0
628,processed_full/blast_austin_major/blasttv-austin-major-2025-virtuspro-vs-vitality-bo3-8Ft8K1evi_LZ8kW_kkrYdB/virtus-pro-vs-vitality-m1-train.csv,14,257,0,lstm,lstm,lstm,0.43976892920841504,0.4481436251028503,0.24090196609257825,0.24961037767391073,0.6418438598297701,0.6630024464691354,0.26459143968871596,0.3657587548638132,174,83,0
629,processed_full/esl_pro_league_season_21/esl-pro-league-season-21-vitality-vs-the-mongolz-bo3-7VmOOQFfF_Xgx4vOG4cYIY/vitality-vs-the-mongolz-m1-anubis.csv,17,164,1,lstm,lstm,lstm,0.15136039075328084,0.15829226156560386,0.04057417531635901,0.048470286536592105,0.17729838027328937,0.18996492235523724,1.0,1.0,65,99,0
630,processed_full/blast_rivals_season_1/blast-rivals-2025-season-1-mouz-vs-pain-bo3-Ao8EIC0rxvFkpkJ5bGImFu/mouz-vs-pain-m1-nuke.csv,7,293,0,lstm,lstm,lstm,0.33023758481475984,0.47700953686533576,0.1562195982402621,0.3001702780751214,0.45967853109547924,0.7635546924152363,0.6655290102389079,0.29692832764505117,256,37,0
631,processed_full/blast_austin_major/blasttv-austin-major-2025-furia-vs-virtuspro-bo3-E_bOFuD3YUjLJCO2xRj0mq/furia-vs-virtus-pro-m1-mirage.csv,2,230,1,xgboost,xgboost,xgboost,0.3896117141713267,0.32368621722511626,0.24235902003219104,0.17877403165312225,0.6323025304913495,0.4810058623535926,0.46956521739130436,0.6260869565217392,14,216,0
632,processed_full/blast_austin_major_stage_1/blasttv-austin-major-2025-stage-1-chinggis-warriors-vs-lynn-vision-bo3-6KVULP2-Gxo12lI67V9ZfV/chinggis-warriors-vs-lynn-vision-m3-ancient.csv,6,230,1,xgboost,xgboost,xgboost,0.1955645326686942,0.19269868109537208,0.055974906669613106,0.04924732781107471,0.23469461233339522,0.22570586040917984,0.9217391304347826,0.9826086956521739,112,118,0
633,processed_full/blast_open_lisbon/blast-open-lisbon-2025-faze-vs-virtuspro-bo3-YK5CkfojMMEdQ3U0_CVA2l/faze-vs-virtuspro-m3-dust2.csv,2,240,0,lstm,lstm,lstm,0.2472421621045214,0.2799915545367791,0.10422511049908646,0.12288892283193396,0.32464586041310106,0.37297696029766975,0.7958333333333333,0.65,230,10,0
634,processed_full/esl_pro_league_season_22_stage_1/esl-pro-league-season-22-stage-1-nrg-vs-fluxo-bo3-aFv0UX6WO0txoeY8N630nT/nrg-vs-fluxo-m1-nuke.csv,17,186,1,xgboost,xgboost,xgboost,0.18671898271447868,0.14474477082170467,0.056403204002150244,0.04075629319178286,0.22393621056488291,0.1713835710024599,1.0,1.0,32,154,0
635,processed_full/blast_austin_major_stage_1/blasttv-austin-major-2025-stage-1-flyquest-vs-tyloo-bo3-b6a1tT091Xo0vOjw70TVd9/flyquest-vs-tyloo-m2-mirage.csv,4,212,1,xgboost,xgboost,xgboost,0.361434631471364,0.30134793005461963,0.13867151635146335,0.11017788749014938,0.45874356164191926,0.3800941166348007,0.9433962264150944,0.7971698113207547,47,165,0
636,processed_full/esl_pro_league_season_22_stage_1/esl-pro-league-season-22-stage-1-astralis-vs-ence-bo3-avzZyhQ46OR9GyYE_6NeM7/astralis-vs-ence-m3-overpass.csv,19,211,0,lstm,lstm,lstm,0.018966568068389277,0.058587712146368286,0.00047263043384020154,0.004125029971567327,0.01920738817903818,0.06075497928038888,1.0,1.0,202,9,0
637,processed_full/esl_pro_league_season_22/esl-pro-league-season-22-inner-circle-vs-furia-bo3-bgGti4JPo_3k74mZn1hWMp/inner-circle-vs-furia-m1-mirage.csv,2,198,1,xgboost,xgboost,xgboost,0.06322509802953162,0.024835013982021446,0.007879408151680513,0.0013203536125216918,0.06783071644459386,0.025536480269427446,1.0,1.0,0,198,0
