feature,coefficient,abs_coefficient,base_feature,is_utility
lag_15__CT_place_SIDE,-1.4727976349604432e-06,1.4727976349604432e-06,CT_place_SIDE,False
lag_07__T_place_KITCHEN,-1.4727067991771037e-06,1.4727067991771037e-06,T_place_KITCHEN,False
lag_02__T_place_LOCKERROOM,-1.4726139170306851e-06,1.4726139170306851e-06,T_place_LOCKERROOM,False
lag_11__T_place_VENDING,-1.4712186384713277e-06,1.4712186384713277e-06,T_place_VENDING,False
lag_10__CT_place_PIPE,-1.4708884918945841e-06,1.4708884918945841e-06,CT_place_PIPE,False
lag_05__CT_place_LOWERMID,-1.4648021533503197e-06,1.4648021533503197e-06,CT_place_LOWERMID,False
lag_04__CT_place_OUTSIDETUNNEL,-1.4565499668606208e-06,1.4565499668606208e-06,CT_place_OUTSIDETUNNEL,False
lag_01__CT_place_STREET,-1.4536941534970538e-06,1.4536941534970538e-06,CT_place_STREET,False
lag_15__CT_place_TSTAIRS,-1.4535668242388056e-06,1.4535668242388056e-06,CT_place_TSTAIRS,False
lag_01__T_place_HUTROOF,-1.4525252254316001e-06,1.4525252254316001e-06,T_place_HUTROOF,False
lag_13__CT_place_SIDE,-1.4509480479318881e-06,1.4509480479318881e-06,CT_place_SIDE,False
lag_06__CT_place_SIDEALLEY,-1.4477842569249333e-06,1.4477842569249333e-06,CT_place_SIDEALLEY,False
lag_10__CT_place_DUMPSTER,-1.4448661431742948e-06,1.4448661431742948e-06,CT_place_DUMPSTER,False
lag_01__T_place_SCAFFOLDING,-1.4446707155002514e-06,1.4446707155002514e-06,T_place_SCAFFOLDING,False
lag_12__T_mollies_last_5s,-1.441400172552676e-06,1.441400172552676e-06,T_mollies_last_5s,True
lag_03__T_place_LADDER,-1.4410951507670688e-06,1.4410951507670688e-06,T_place_LADDER,False
lag_11__T_place_SHORTSTAIRS,-1.4402889974007849e-06,1.4402889974007849e-06,T_place_SHORTSTAIRS,False
lag_10__CT_place_PLAYGROUND,-1.4350156334330677e-06,1.4350156334330677e-06,CT_place_PLAYGROUND,False
lag_12__CT_place_SECONDMID,-1.4347940577863483e-06,1.4347940577863483e-06,CT_place_SECONDMID,False
lag_10__CT_place_KITCHEN,-1.4329042414829019e-06,1.4329042414829019e-06,CT_place_KITCHEN,False
