feature,coefficient,abs_coefficient
lag_14__kill_diff_last_3s,0.0005796552868559957,0.0005796552868559957
lag_01__T4__shots_fired,-0.000579432409722358,0.000579432409722358
lag_02__armor_diff,0.0005704699433408678,0.0005704699433408678
lag_06__T_damage_last_5s,-0.0005699793691746891,0.0005699793691746891
lag_05__CT_place_TSIDELOWER,0.0005697801825590432,0.0005697801825590432
lag_06__CT4__alive,0.0005695325089618564,0.0005695325089618564
lag_09__T_bomb_carrier_alive,-0.0005685218493454158,0.0005685218493454158
lag_00__T_place_TSIDELOWER,-0.0005676973960362375,0.0005676973960362375
lag_02__CT_equip_value_sum,0.0005675808060914278,0.0005675808060914278
lag_15__damage_diff_last_5s,0.000564627640414983,0.000564627640414983
lag_06__CT5__alive,0.0005638686707243323,0.0005638686707243323
lag_02__CT_walking_count,0.000563308538403362,0.000563308538403362
lag_00__T5__hp,0.0005615669069811702,0.0005615669069811702
lag_14__T4__is_walking,-0.0005610014777630568,0.0005610014777630568
lag_02__T_velocity_mean,0.0005607987986877561,0.0005607987986877561
lag_09__T1__alive,0.0005596784176304936,0.0005596784176304936
lag_08__CT2__alive,0.0005588874919340014,0.0005588874919340014
lag_06__CT_macro_OTHER,0.00055848149349913,0.00055848149349913
lag_01__CT_A_site_active_infernos,0.0005580247961916029,0.0005580247961916029
lag_09__CT1__duck_amount,0.0005560105200856924,0.0005560105200856924
lag_00__CT_shots_fired_sum,0.0005557903787121177,0.0005557903787121177
lag_10__T_shots_fired_sum,-0.0005553957307711244,0.0005553957307711244
lag_01__T_walking_count,0.0005529640475288033,0.0005529640475288033
lag_06__CT_spread_xy,0.0005520562408491969,0.0005520562408491969
lag_13__CT_kills_last_3s,-0.0005509941256605089,0.0005509941256605089
lag_11__T5__has_bomb,-0.0005503731081262231,0.0005503731081262231
lag_12__CT_kills_last_3s,-0.000550176075194031,0.000550176075194031
lag_06__CT5__hp,0.0005496943485923111,0.0005496943485923111
lag_04__CT2__is_walking,0.0005490423063747585,0.0005490423063747585
lag_12__CT_place_MIDDLE,-0.0005479705287143588,0.0005479705287143588
lag_02__CT_shots_fired_sum,0.0005469515454024076,0.0005469515454024076
lag_07__CT_place_TSIDELOWER,-0.0005461851833388209,0.0005461851833388209
lag_08__CT2__hp,0.0005456045619212091,0.0005456045619212091
lag_06__T_place_CTSPAWN,-0.0005446953000500798,0.0005446953000500798
lag_01__T1__is_walking,0.0005444547277875245,0.0005444547277875245
lag_00__CT_place_TSIDELOWER,0.000542361696716398,0.000542361696716398
lag_01__T5__duck_amount,-0.0005413094186224043,0.0005413094186224043
lag_15__CT5__is_walking,-0.0005397736676968634,0.0005397736676968634
lag_03__T_alive,0.0005372092127799988,0.0005372092127799988
lag_06__T3__smoke,-0.000537067768163979,0.000537067768163979
lag_01__T1__hp,0.000536518928129226,0.000536518928129226
lag_05__T_kills_last_3s,-0.0005363225936889648,0.0005363225936889648
lag_06__CT_place_CTSPAWN,0.0005358599009923637,0.0005358599009923637
lag_08__CT_place_ALLEY,-0.0005358161288313568,0.0005358161288313568
lag_06__CT2__is_walking,0.0005336894537322223,0.0005336894537322223
lag_03__T_molly_inv,0.0005332977161742747,0.0005332977161742747
lag_04__T4__smoke,-0.0005301800556480885,0.0005301800556480885
lag_13__T_place_BOMBSITEA,0.0005295753944665194,0.0005295753944665194
lag_13__T_macro_A,0.0005295753944665194,0.0005295753944665194
lag_06__CT4__hp,0.0005274804425425828,0.0005274804425425828
lag_08__T5__duck_amount,0.0005263001075945795,0.0005263001075945795
lag_15__T4__duck_amount,0.0005253820563666523,0.0005253820563666523
lag_06__kill_diff_last_3s,0.0005252048722468317,0.0005252048722468317
lag_04__T1__hp,0.0005246166838333011,0.0005246166838333011
lag_14__T_kills_last_3s,-0.0005226124776527286,0.0005226124776527286
lag_11__T_walking_count,0.0005220781895332038,0.0005220781895332038
lag_03__T_equip_value_sum,0.0005213383701629937,0.0005213383701629937
lag_11__CT_shots_fired_sum,-0.0005207541398704052,0.0005207541398704052
lag_01__bomb_events_last_5s,0.0005195792764425278,0.0005195792764425278
lag_14__CT1__smoke,0.0005194827099330723,0.0005194827099330723
lag_11__CT_walking_count,0.0005180216394364834,0.0005180216394364834
lag_06__CT5__armor,0.0005166695918887854,0.0005166695918887854
lag_01__T5__is_walking,0.0005164297763258219,0.0005164297763258219
