feature,coefficient,abs_coefficient,base_feature,is_utility
lag_09__CT_place_SILO,-2.4084956748993136e-06,2.4084956748993136e-06,CT_place_SILO,False
lag_13__CT_place_SILO,-2.307931936229579e-06,2.307931936229579e-06,CT_place_SILO,False
lag_02__CT_place_STREET,-2.304686631759978e-06,2.304686631759978e-06,CT_place_STREET,False
lag_02__T_place_HUTROOF,-2.302841039636405e-06,2.302841039636405e-06,T_place_HUTROOF,False
lag_02__T_place_SCAFFOLDING,-2.290377324243309e-06,2.290377324243309e-06,T_place_SCAFFOLDING,False
lag_04__CT_place_SILO,-2.2530041405843804e-06,2.2530041405843804e-06,CT_place_SILO,False
lag_01__T_flashed_players,2.243406470370246e-06,2.243406470370246e-06,T_flashed_players,False
lag_02__CT_mollies_last_5s,-2.233831992271007e-06,2.233831992271007e-06,CT_mollies_last_5s,True
lag_10__CT3__X,2.2210278984857723e-06,2.2210278984857723e-06,CT3__X,False
lag_02__T_place_ENTRANCE,-2.1695238956453977e-06,2.1695238956453977e-06,T_place_ENTRANCE,False
lag_01__T_place_CTSIDEUPPER,-2.15979366657848e-06,2.15979366657848e-06,T_place_CTSIDEUPPER,False
lag_01__CT_place_PIPE,-2.1566718260146445e-06,2.1566718260146445e-06,CT_place_PIPE,False
lag_02__T_place_KITCHEN,-2.1336345525924116e-06,2.1336345525924116e-06,T_place_KITCHEN,False
lag_01__CT_place_DUMPSTER,-2.1185298919590423e-06,2.1185298919590423e-06,CT_place_DUMPSTER,False
lag_01__CT_place_PLAYGROUND,-2.104069608321879e-06,2.104069608321879e-06,CT_place_PLAYGROUND,False
lag_10__CT_place_SILO,-2.1035800727986498e-06,2.1035800727986498e-06,CT_place_SILO,False
lag_01__CT_place_KITCHEN,-2.1009677766414825e-06,2.1009677766414825e-06,CT_place_KITCHEN,False
lag_10__T3__flash,2.096909156534821e-06,2.096909156534821e-06,T3__flash,True
lag_03__CT_place_SILO,-2.069543825200526e-06,2.069543825200526e-06,CT_place_SILO,False
lag_02__T_place_LOCKERROOM,-2.013834091485478e-06,2.013834091485478e-06,T_place_LOCKERROOM,False
lag_12__CT1__duck_amount,1.9911694835172966e-06,1.9911694835172966e-06,CT1__duck_amount,False
lag_10__CT3__shots_fired,1.947635382748558e-06,1.947635382748558e-06,CT3__shots_fired,False
lag_01__T_place_BRICKS,-1.9185788460163167e-06,1.9185788460163167e-06,T_place_BRICKS,False
lag_02__CT_place_UPSTAIRS,-1.8747790591078228e-06,1.8747790591078228e-06,CT_place_UPSTAIRS,False
lag_01__T_place_STORAGEROOM,-1.861289320004289e-06,1.861289320004289e-06,T_place_STORAGEROOM,False
lag_01__T_place_CRANE,-1.7802306047087768e-06,1.7802306047087768e-06,T_place_CRANE,False
lag_02__T_place_BACKOFA,-1.7557025557835004e-06,1.7557025557835004e-06,T_place_BACKOFA,False
lag_15__T5__Y,1.7069833120331168e-06,1.7069833120331168e-06,T5__Y,False
lag_14__CT_place_DECK,-1.6979141719275503e-06,1.6979141719275503e-06,CT_place_DECK,False
lag_09__centroid_distance_xy,-1.6940045952651417e-06,1.6940045952651417e-06,centroid_distance_xy,False
lag_08__CT1__hp,-1.5573868950014003e-06,1.5573868950014003e-06,CT1__hp,False
lag_12__CT_place_DECK,-1.5558038057861268e-06,1.5558038057861268e-06,CT_place_DECK,False
lag_02__T_place_CTSIDEUPPER,-1.5169686093940982e-06,1.5169686093940982e-06,T_place_CTSIDEUPPER,False
lag_02__CT_place_PIPE,-1.514773202870856e-06,1.514773202870856e-06,CT_place_PIPE,False
lag_10__closest_enemy_dist_diff,-1.507032720837742e-06,1.507032720837742e-06,closest_enemy_dist_diff,False
