feature,coefficient,abs_coefficient,base_feature,is_utility
lag_02__T_place_SIDE,-3.307888164272299e-06,3.307888164272299e-06,T_place_SIDE,False
lag_11__T_place_SHOP,-3.305615564386244e-06,3.305615564386244e-06,T_place_SHOP,False
lag_15__T_place_UNDERA,-3.3049668672902044e-06,3.3049668672902044e-06,T_place_UNDERA,False
lag_03__CT_he_last_5s,-3.304153551653144e-06,3.304153551653144e-06,CT_he_last_5s,True
lag_02__T_place_UPSTAIRS,-3.3035269098036224e-06,3.3035269098036224e-06,T_place_UPSTAIRS,False
lag_14__T_place_SIDE,-3.301400283817202e-06,3.301400283817202e-06,T_place_SIDE,False
lag_03__T_place_STAIRS,-3.2994901175698033e-06,3.2994901175698033e-06,T_place_STAIRS,False
lag_14__T_place_UPSTAIRS,-3.297045168437762e-06,3.297045168437762e-06,T_place_UPSTAIRS,False
lag_09__T_place_WALKWAY,-3.295775513834087e-06,3.295775513834087e-06,T_place_WALKWAY,False
lag_11__CT_place_TUNNEL,-3.294884436400025e-06,3.294884436400025e-06,CT_place_TUNNEL,False
lag_03__CT_place_BRICKS,-3.2937225569185102e-06,3.2937225569185102e-06,CT_place_BRICKS,False
lag_01__T_place_LADDER,-3.290588665549876e-06,3.290588665549876e-06,T_place_LADDER,False
lag_09__CT_place_CTSIDEUPPER,-3.2874929729587166e-06,3.2874929729587166e-06,CT_place_CTSIDEUPPER,False
lag_15__CT_place_RESTROOM,-3.287380877736723e-06,3.287380877736723e-06,CT_place_RESTROOM,False
lag_04__T_place_LADDER,-3.2804357488203095e-06,3.2804357488203095e-06,T_place_LADDER,False
lag_15__T_place_SNIPERSNEST,-3.2750858736108057e-06,3.2750858736108057e-06,T_place_SNIPERSNEST,False
lag_02__T_place_DECON,-3.2746752367529552e-06,3.2746752367529552e-06,T_place_DECON,False
lag_03__T_place_SIDE,-3.272984713476035e-06,3.272984713476035e-06,T_place_SIDE,False
lag_13__CT_place_SIDEALLEY,-3.2721602565288777e-06,3.2721602565288777e-06,CT_place_SIDEALLEY,False
lag_03__T_place_UPSTAIRS,-3.2686687063687714e-06,3.2686687063687714e-06,T_place_UPSTAIRS,False
lag_14__T_place_DECON,-3.2682526125427103e-06,3.2682526125427103e-06,T_place_DECON,False
lag_05__CT_place_TUNNELSTAIRS,-3.263581220380729e-06,3.263581220380729e-06,CT_place_TUNNELSTAIRS,False
lag_05__T_place_PIPE,-3.263080088800052e-06,3.263080088800052e-06,T_place_PIPE,False
lag_08__CT_smokes_last_5s,-3.2609409572614823e-06,3.2609409572614823e-06,CT_smokes_last_5s,True
lag_15__T_smokes_last_5s,-3.2563323202339234e-06,3.2563323202339234e-06,T_smokes_last_5s,True
lag_02__T_place_GRAVEYARD,-3.2553423352510436e-06,3.2553423352510436e-06,T_place_GRAVEYARD,False
lag_12__T_place_SHOP,-3.2529651434742846e-06,3.2529651434742846e-06,T_place_SHOP,False
lag_05__T_place_CONSTRUCTION,-3.2509612992726034e-06,3.2509612992726034e-06,T_place_CONSTRUCTION,False
lag_14__T_place_GRAVEYARD,-3.2489549539604923e-06,3.2489549539604923e-06,T_place_GRAVEYARD,False
lag_11__CT_smokes_last_5s,-3.2448351703351364e-06,3.2448351703351364e-06,CT_smokes_last_5s,True
lag_05__T_place_PLAYGROUND,-3.2426041798316874e-06,3.2426041798316874e-06,T_place_PLAYGROUND,False
lag_12__CT_place_TUNNEL,-3.2424068194814026e-06,3.2424068194814026e-06,CT_place_TUNNEL,False
lag_03__T_place_DECON,-3.240121031922172e-06,3.240121031922172e-06,T_place_DECON,False
lag_08__CT_place_SCAFFOLDING,-3.235339590901276e-06,3.235339590901276e-06,CT_place_SCAFFOLDING,False
lag_05__CT_place_DECON,-3.2334298794012284e-06,3.2334298794012284e-06,CT_place_DECON,False
lag_05__CT_place_ENTRANCE,-3.222074610675918e-06,3.222074610675918e-06,CT_place_ENTRANCE,False
lag_03__T_place_GRAVEYARD,-3.2209925393544836e-06,3.2209925393544836e-06,T_place_GRAVEYARD,False
lag_11__CT_place_SCAFFOLDING,-3.219360451112152e-06,3.219360451112152e-06,CT_place_SCAFFOLDING,False
lag_15__T_place_OBSERVATION,-3.214660864614416e-06,3.214660864614416e-06,T_place_OBSERVATION,False
