feature,coefficient,abs_coefficient,base_feature,is_utility
lag_08__CT5__is_scoped,-0.0004493997257668525,0.0004493997257668525,CT5__is_scoped,False
lag_03__T4__duck_amount,0.00044740730663761497,0.00044740730663761497,T4__duck_amount,False
lag_04__CT3__flash_duration,-0.0004470272979233414,0.0004470272979233414,CT3__flash_duration,True
lag_07__CT_place_UNDERA,0.00044618407264351845,0.00044618407264351845,CT_place_UNDERA,False
lag_02__T_place_LOWERPARK,-0.000445155194029212,0.000445155194029212,T_place_LOWERPARK,False
lag_00__T2__has_helmet,-0.00044454753515310585,0.00044454753515310585,T2__has_helmet,False
lag_11__CT_place_SNIPERSNEST,-0.0004444028891157359,0.0004444028891157359,CT_place_SNIPERSNEST,False
lag_10__T_shots_fired_sum,-0.00044428251567296684,0.00044428251567296684,T_shots_fired_sum,False
lag_01__CT_place_SNIPERSNEST,-0.0004442372010089457,0.0004442372010089457,CT_place_SNIPERSNEST,False
lag_14__T_place_LOWERPARK,0.0004439626063685864,0.0004439626063685864,T_place_LOWERPARK,False
lag_07__CT_place_LOBBY,0.0004436962481122464,0.0004436962481122464,CT_place_LOBBY,False
lag_08__T2__duck_amount,-0.0004436311137396842,0.0004436311137396842,T2__duck_amount,False
lag_00__T4__is_walking,-0.00044344839989207685,0.00044344839989207685,T4__is_walking,False
lag_06__CT1__duck_amount,-0.0004433561989571899,0.0004433561989571899,CT1__duck_amount,False
lag_00__T_armor_sum,-0.00044298291322775185,0.00044298291322775185,T_armor_sum,False
lag_12__damage_diff_last_5s,-0.00044212242937646806,0.00044212242937646806,damage_diff_last_5s,False
lag_00__T_macro_OTHER,-0.0004408771637827158,0.0004408771637827158,T_macro_OTHER,False
lag_01__CT4__is_walking,-0.0004407385131344199,0.0004407385131344199,CT4__is_walking,False
lag_00__CT1__has_defuser,0.0004403111233841628,0.0004403111233841628,CT1__has_defuser,False
lag_03__CT1__has_defuser,-0.0004401939222589135,0.0004401939222589135,CT1__has_defuser,False
lag_00__CT4__flash_duration,0.00043929924140684307,0.00043929924140684307,CT4__flash_duration,True
lag_01__CT_kills_last_3s,0.00043861111043952405,0.00043861111043952405,CT_kills_last_3s,False
lag_08__CT_B_site_active_infernos,-0.00043848235509358346,0.00043848235509358346,CT_B_site_active_infernos,True
lag_13__CT_place_STAIRS,0.00043720987741835415,0.00043720987741835415,CT_place_STAIRS,False
lag_10__T2__hp,0.00043702658149413764,0.00043702658149413764,T2__hp,False
lag_12__T_kills_last_3s,0.00043581787031143904,0.00043581787031143904,T_kills_last_3s,False
lag_03__CT1__flash,-0.0004340854356996715,0.0004340854356996715,CT1__flash,True
lag_05__T_place_ALLEY,-0.0004338944854680449,0.0004338944854680449,T_place_ALLEY,False
lag_03__T2__is_walking,0.0004335702979005873,0.0004335702979005873,T2__is_walking,False
lag_09__CT1__shots_fired,0.0004329229996073991,0.0004329229996073991,CT1__shots_fired,False
lag_13__T2__hp,-0.0004325878107920289,0.0004325878107920289,T2__hp,False
lag_12__CT_walking_count,0.0004304023168515414,0.0004304023168515414,CT_walking_count,False
lag_13__CT_damage_last_5s,0.0004298480926081538,0.0004298480926081538,CT_damage_last_5s,False
lag_00__T3__armor,-0.00042969491914846003,0.00042969491914846003,T3__armor,False
lag_12__CT_active_smokes,0.000429499865276739,0.000429499865276739,CT_active_smokes,True
lag_12__CT_scoped_count,-0.00042944258893840015,0.00042944258893840015,CT_scoped_count,False
lag_10__T_place_TSTAIRS,-0.0004276887921150774,0.0004276887921150774,T_place_TSTAIRS,False
lag_15__T_place_LOWERPARK,0.00042759449570439756,0.00042759449570439756,T_place_LOWERPARK,False
lag_00__T_place_CONNECTOR,-0.00042470882181078196,0.00042470882181078196,T_place_CONNECTOR,False
lag_09__CT1__is_walking,-0.00042414775816723704,0.00042414775816723704,CT1__is_walking,False
lag_12__CT1__shots_fired,0.00042354926699772477,0.00042354926699772477,CT1__shots_fired,False
lag_03__T_scoped_count,-0.00042276646126993,0.00042276646126993,T_scoped_count,False
lag_02__T_scoped_count,0.0004226792370900512,0.0004226792370900512,T_scoped_count,False
lag_05__CT3__is_walking,0.00042085940367542207,0.00042085940367542207,CT3__is_walking,False
lag_09__CT_place_UNDERA,-0.00041764674824662507,0.00041764674824662507,CT_place_UNDERA,False
lag_08__CT_walking_count,0.00041717803105711937,0.00041717803105711937,CT_walking_count,False
lag_14__T_place_PIPE,-0.00041702247108332813,0.00041702247108332813,T_place_PIPE,False
lag_12__CT_place_BRIDGE,-0.00041616015369072556,0.00041616015369072556,CT_place_BRIDGE,False
lag_09__CT3__has_helmet,0.0004161052929703146,0.0004161052929703146,CT3__has_helmet,False
lag_00__T3__has_helmet,-0.0004157476651016623,0.0004157476651016623,T3__has_helmet,False
lag_05__CT_place_BACKOFA,0.0004153889021836221,0.0004153889021836221,CT_place_BACKOFA,False
