feature,block,rows,non_null,zero,nonzero,nonzero_ratio,unique_count,unique_overflow,min,max,mean,std,constant,rare_nonzero,forbidden,leak_suspicious
T5__hp,state,1873218,1873218,395855,1477363,0.7886764914708272,101.0,False,0.0,100.0,72.27734785807098,41.59342177687375,False,False,False,False
T5__is_scoped,player_slot_numeric,1873218,1873218,1783043,90175,0.0481390847194507,2.0,False,0.0,1.0,0.0481390847194507,0.21406006923717522,False,False,False,False
T5__is_walking,player_slot_numeric,1873218,1873218,1409402,463816,0.24760385603811194,2.0,False,0.0,1.0,0.24760385603811194,0.43162041948124963,False,False,False,False
T5__molly,utility,1873218,1873218,1329860,543358,0.2900666126419883,2.0,False,0.0,1.0,0.2900666126419883,0.453792874417824,False,False,False,False
T5__shots_fired,combat,1873218,1873218,1666348,206870,0.11043562468436668,32.0,False,0.0,31.0,0.42685741862399357,1.6621030883548649,False,False,False,False
T5__smoke,utility,1873218,1873218,1306969,566249,0.3022867600033739,2.0,False,0.0,1.0,0.3022867600033739,0.45924881570891013,False,False,False,False
T5__utility_total,utility,1873218,1873218,860633,1012585,0.540559080683615,5.0,False,0.0,4.0,1.1124353919298235,1.2444112589892757,False,False,False,False
T_A_site_active_infernos,utility,1873218,1873218,1716145,157073,0.08385195956904108,5.0,False,0.0,4.0,0.09592957146472007,0.33722585516757714,False,False,False,False
T_A_site_active_smokes,utility,1873218,1873218,1345508,527710,0.28171307343832913,6.0,False,0.0,5.0,0.3829634351154003,0.7002398702266907,False,False,False,False
T_B_site_active_infernos,utility,1873218,1873218,1697121,176097,0.09400774496081075,6.0,False,0.0,5.0,0.10746266585095808,0.3547415265944991,False,False,False,False
T_B_site_active_smokes,utility,1873218,1873218,1353947,519271,0.2772079918087484,6.0,False,0.0,5.0,0.3645913075787228,0.6634787225817734,False,False,False,False
T_active_infernos,utility,1873218,1873218,1573205,300013,0.1601591485881515,6.0,False,0.0,5.0,0.19354180880175184,0.4814751175720297,False,False,False,False
T_active_smokes,utility,1873218,1873218,966022,907196,0.48429814362236534,6.0,False,0.0,5.0,0.765245689503304,0.9561787766201085,False,False,False,False
T_alive,state,1873218,1873218,25492,1847726,0.98639133298954,6.0,False,0.0,5.0,3.9167016332322238,1.3651251140088327,False,False,False,False
T_armor_sum,state,1873218,1873218,112757,1760461,0.9398057246940826,489.0,False,0.0,500.0,333.1198285517222,152.70008071316812,False,False,False,False
T_bomb_carrier_alive,state,1873218,1873218,618459,1254759,0.6698414172829857,2.0,False,0.0,1.0,0.6698414172829857,0.47027002134444706,False,False,False,False
T_bomb_zone_count,objective,1873218,1873218,1816326,56892,0.030371264850113548,2.0,False,0.0,1.0,0.030371264850113548,0.1716066756321496,False,False,False,False
T_burning_players,other,1873218,1873218,1661563,211655,0.11299005241247949,6.0,False,0.0,5.0,0.1309153552869981,0.3913812805617732,False,False,False,False
T_cash_spent_round_sum,economy,1873218,1873218,44433,1828785,0.9762798563754993,591.0,False,0.0,40150.0,11464.876431894205,7358.276273831616,False,False,False,False
T_closest_enemy_dist,position,1873218,1873218,25492,1847726,0.98639133298954,,True,0.0,5856.751332323953,1254.2573274420631,740.9632815509242,False,False,False,False
T_damage_last_5s,combat,1873218,1873218,1470373,402845,0.21505505499093006,432.0,False,0.0,498.0,16.737406964912786,41.79134100999355,False,False,False,False
T_duck_amount_mean,other,1873218,1873218,1260009,613209,0.32735591906547984,,True,0.0,1.0,0.09262159966401161,0.17090560966174476,False,False,False,False
T_equip_value_sum,economy,1873218,1873218,25542,1847676,0.9863646409547634,605.0,False,0.0,35100.0,16283.380391390645,8503.421446406453,False,False,False,False
T_flash_alpha_mean,utility,1873218,1873218,40064,1833154,0.9786122063742715,11.0,False,0.0,255.0,245.10051059193324,42.374290136777056,False,False,False,False
T_flash_duration_sum,utility,1873218,1873218,1706866,166352,0.08880546738286735,,True,0.0,23.953582763671875,0.40124564443580163,1.5582426257477673,False,False,False,False
T_flash_inv,utility,1873218,1873218,466040,1407178,0.7512088822550285,11.0,False,0.0,10.0,2.558143793194385,2.298878253721052,False,False,False,False
T_flashed_players,utility,1873218,1873218,1706866,166352,0.08880546738286735,6.0,False,0.0,5.0,0.14117951033996043,0.5178568944694671,False,False,False,False
T_flashes_last_5s,utility,1873218,1873218,1854134,19084,0.010187815833501493,5.0,False,0.0,4.0,0.010786251253191033,0.10936026315575247,False,False,False,False
T_he_last_5s,utility,1873218,1873218,1863755,9463,0.005051734501803848,4.0,False,0.0,3.0,0.005264736939320463,0.07530270997149356,False,False,False,False
T_helmet_count,utility,1873218,1873218,268496,1604722,0.8566659086128791,6.0,False,0.0,5.0,3.2243833873046275,1.8224491935364802,False,False,False,False
T_hp_sum,state,1873218,1873218,25492,1847726,0.98639133298954,501.0,False,0.0,500.0,357.7816324634933,149.62616736719943,False,False,False,False
T_kills_last_3s,combat,1873218,1873218,1724202,149016,0.07955080508515293,5.0,False,0.0,4.0,0.08849744130154633,0.31608469367735015,False,False,False,False
T_macro_A,position,1873218,1873218,1645943,227275,0.1213286440766638,6.0,False,0.0,5.0,0.19687190706047028,0.5997028933067707,False,False,False,False
T_macro_B,position,1873218,1873218,1665931,207287,0.11065823625440285,6.0,False,0.0,5.0,0.19955605807759694,0.63631735571525,False,False,False,False
T_macro_MID,position,1873218,1873218,1345358,527860,0.28179314954265866,6.0,False,0.0,5.0,0.5089226133850945,0.9663146029406945,False,False,False,False
T_macro_OTHER,utility,1873218,1873218,166267,1706951,0.9112399090762527,6.0,False,0.0,5.0,3.011351054709062,1.6891139890545275,False,False,False,False
T_mean_X,position,1873218,1873218,25492,1847726,0.98639133298954,,True,-3959.9697265625,3329.76611328125,-93.46833315685863,935.5912216021615,False,False,False,False
T_mean_Y,position,1873218,1873218,25492,1847726,0.98639133298954,,True,-3233.199951171875,3593.96875,-29.939384787988992,1135.5750217078744,False,False,False,False
T_mollies_last_5s,other,1873218,1873218,1869591,3627,0.0019362402026886353,5.0,False,0.0,4.0,0.0020841140753505463,0.048946953282359144,False,False,False,False
T_molly_inv,utility,1873218,1873218,753514,1119704,0.5977435621481323,6.0,False,0.0,5.0,1.4397459345361832,1.5718212506291245,False,False,False,False
T_money_sum,economy,1873218,1873218,32015,1841203,0.9829090901325953,1037.0,False,0.0,66550.0,7459.17405235269,8930.670096496306,False,False,False,False
T_place_ADMIN,position,1873218,1873218,1870028,3190,0.0017029518187418656,5.0,False,0.0,4.0,0.0020211208732779633,0.05255737393224621,False,False,False,False
T_place_ALLEY,position,1873218,1873218,1817942,55276,0.029508578286136476,6.0,False,0.0,5.0,0.03703252904894145,0.2347392836553047,False,False,False,False
T_place_APARTMENTS,position,1873218,1873218,1707749,165469,0.08833408604871403,6.0,False,0.0,5.0,0.11910786678325748,0.4296051739611736,False,False,False,False
T_place_ARAMP,position,1873218,1873218,1861083,12135,0.006478156840260984,5.0,False,0.0,4.0,0.007993196734176162,0.10672235439950126,False,False,False,False
T_place_ARCH,position,1873218,1873218,1863036,10182,0.00543556596189018,6.0,False,0.0,5.0,0.007307211440419642,0.10958193891229556,False,False,False,False
T_place_BACKALLEY,position,1873218,1873218,1791936,81282,0.04339163941409916,6.0,False,0.0,5.0,0.060116334564369975,0.3204132230523835,False,False,False,False
T_place_BACKOFB,position,1873218,1873218,1820919,52299,0.02791933453554258,6.0,False,0.0,5.0,0.05431935845160574,0.3770384398923668,False,False,False,False
T_place_BALCONY,position,1873218,1873218,1864546,8672,0.004629466511639329,4.0,False,0.0,3.0,0.0047597236413487376,0.07073133208544036,False,False,False,False
T_place_BANANA,position,1873218,1873218,1722362,150856,0.0805330719649288,6.0,False,0.0,5.0,0.1694292922660363,0.6606617557845027,False,False,False,False
T_place_BDOORS,position,1873218,1873218,1866142,7076,0.0037774567615728653,5.0,False,0.0,4.0,0.0045638041060890935,0.07961668102812682,False,False,False,False
T_place_BOMBSITEA,position,1873218,1873218,1645943,227275,0.1213286440766638,6.0,False,0.0,5.0,0.19687190706047028,0.5997028933067707,False,False,False,False
T_place_BOMBSITEB,position,1873218,1873218,1665931,207287,0.11065823625440285,6.0,False,0.0,5.0,0.19955605807759694,0.63631735571525,False,False,False,False
T_place_BRIDGE,position,1873218,1873218,1830356,42862,0.022881479891822522,6.0,False,0.0,5.0,0.03189484619515721,0.23472035832452393,False,False,False,False
T_place_CANAL,position,1873218,1873218,1795019,78199,0.041745808549779044,6.0,False,0.0,5.0,0.06686034407100508,0.36259099203857004,False,False,False,False
T_place_CATWALK,position,1873218,1873218,1788921,84297,0.04500116911112321,6.0,False,0.0,5.0,0.06431232243123865,0.33529574480791713,False,False,False,False
T_place_CONNECTOR,position,1873218,1873218,1822355,50863,0.027152739296760976,5.0,False,0.0,4.0,0.03326201221641047,0.21434478823587969,False,False,False,False
T_place_CONSTRUCTION,position,1873218,1873218,1864982,8236,0.0043967119683880895,5.0,False,0.0,4.0,0.005180923950122196,0.08324443603316226,False,False,False,False
T_place_CONTROL,position,1873218,1873218,1860625,12593,0.006722655878813892,6.0,False,0.0,5.0,0.010546022940202368,0.1433378774563521,False,False,False,False
T_place_CTSPAWN,position,1873218,1873218,1830916,42302,0.022582529102325517,6.0,False,0.0,5.0,0.0287670735600448,0.21118371571585806,False,False,False,False
T_place_DECK,position,1873218,1873218,1870556,2662,0.0014210839315018328,3.0,False,0.0,2.0,0.0014312269047169095,0.03807183264165619,False,False,False,False
T_place_DECON,position,1873218,1873218,1867860,5358,0.002860318446651698,5.0,False,0.0,4.0,0.00325856360551735,0.06413086071077902,False,False,False,False
T_place_DUMPSTER,position,1873218,1873218,1854763,18455,0.009852030036012894,5.0,False,0.0,4.0,0.010487300463694027,0.1083892056378319,False,False,False,False
T_place_ELECTRICALBOX,position,1873218,1873218,1870748,2470,0.0013185865179600024,4.0,False,0.0,3.0,0.0013532861631694762,0.03770837773678495,False,False,False,False
T_place_EXTENDEDA,position,1873218,1873218,1850041,23177,0.01237282580030728,6.0,False,0.0,5.0,0.019422726025481285,0.1967758024089535,False,False,False,False
T_place_FOUNTAIN,position,1873218,1873218,1841196,32022,0.01709464675227336,6.0,False,0.0,5.0,0.02434046651270701,0.20754817374533366,False,False,False,False
T_place_GARAGE,position,1873218,1873218,1864242,8976,0.004791754083080559,5.0,False,0.0,4.0,0.005234841860370763,0.07866110734067645,False,False,False,False
T_place_GRAVEYARD,position,1873218,1873218,1868228,4990,0.0026638650706965234,3.0,False,0.0,2.0,0.002682549495040086,0.05208380047513691,False,False,False,False
T_place_HEAVEN,utility,1873218,1873218,1864236,8982,0.004794957127253742,4.0,False,0.0,3.0,0.005358159061038277,0.08100341670447596,False,False,False,False
T_place_HELL,utility,1873218,1873218,1870332,2886,0.0015406642473006346,5.0,False,0.0,4.0,0.0017520651627306592,0.04709254252078418,False,False,False,False
T_place_HOLE,position,1873218,1873218,1870476,2742,0.001463791187144262,4.0,False,0.0,3.0,0.0015177090973928287,0.040302718994836,False,False,False,False
T_place_HOUSE,position,1873218,1873218,1827838,45380,0.02422569076316798,6.0,False,0.0,5.0,0.03150834553159323,0.22342697083072285,False,False,False,False
T_place_HUT,position,1873218,1873218,1858474,14744,0.007870947214899707,5.0,False,0.0,4.0,0.0088975228724046,0.10502154597998646,False,False,False,False
T_place_IVY,position,1873218,1873218,1850815,22403,0.011959633101966776,6.0,False,0.0,5.0,0.017990431439373313,0.18244712814187297,False,False,False,False
T_place_JUNGLE,position,1873218,1873218,1864070,9148,0.004883574682711783,5.0,False,0.0,4.0,0.005246052514976901,0.07721855591473033,False,False,False,False
T_place_LADDER,position,1873218,1873218,1870068,3150,0.001681598190920651,3.0,False,0.0,2.0,0.001683199713007242,0.04103132456924291,False,False,False,False
T_place_LIBRARY,position,1873218,1873218,1869964,3254,0.001737117623255809,5.0,False,0.0,4.0,0.0018679085936607485,0.04669532313733842,False,False,False,False
T_place_LOBBY,position,1873218,1873218,1767413,105805,0.056483014790590313,6.0,False,0.0,5.0,0.08326099791908897,0.38521789589223593,False,False,False,False
T_place_LONGA,position,1873218,1873218,1841446,31772,0.01696118657839077,6.0,False,0.0,5.0,0.027165017632758172,0.23444189043055053,False,False,False,False
T_place_LONGDOG,position,1873218,1873218,1839505,33713,0.01799737136841521,6.0,False,0.0,5.0,0.025704429489787094,0.20726135716435082,False,False,False,False
T_place_LONGDOORS,position,1873218,1873218,1805266,67952,0.03627554294267939,6.0,False,0.0,5.0,0.06233871337986289,0.3759278614875145,False,False,False,False
T_place_LOWERMID,position,1873218,1873218,1830412,42806,0.022851584812872822,6.0,False,0.0,5.0,0.036804579071949985,0.29513459256889,False,False,False,False
T_place_LOWERPARK,position,1873218,1873218,1845088,28130,0.015016938765269178,6.0,False,0.0,5.0,0.02699739165436164,0.25115742373900585,False,False,False,False
T_place_LOWERTUNNEL,position,1873218,1873218,1817481,55737,0.029754678846775975,6.0,False,0.0,5.0,0.03679870682429915,0.22616636121283118,False,False,False,False
T_place_MAIN,position,1873218,1873218,1857235,15983,0.00853237583666183,6.0,False,0.0,5.0,0.012735303632572397,0.15390802108694918,False,False,False,False
T_place_MAINHALL,position,1873218,1873218,1830608,42610,0.02274695203654887,6.0,False,0.0,5.0,0.03695512214808955,0.2817831559502562,False,False,False,False
T_place_MIDDLE,position,1873218,1873218,1581721,291497,0.15561296122501492,6.0,False,0.0,5.0,0.23045635905698109,0.6133790957914802,False,False,False,False
T_place_MIDDOORS,position,1873218,1873218,1832898,40320,0.02152445684378433,6.0,False,0.0,5.0,0.030488709803130228,0.2322238326426486,False,False,False,False
T_place_MINI,position,1873218,1873218,1865528,7690,0.00410523494862851,5.0,False,0.0,4.0,0.0045189614876645435,0.07362030640538626,False,False,False,False
T_place_OBSERVATION,position,1873218,1873218,1868071,5147,0.002747678059894791,4.0,False,0.0,3.0,0.0029056949057717787,0.056920800850100886,False,False,False,False
T_place_OUTSIDE,position,1873218,1873218,1625043,248175,0.13248591461324843,6.0,False,0.0,5.0,0.2573656669965802,0.7634763364466987,False,False,False,False
T_place_OUTSIDELONG,position,1873218,1873218,1749249,123969,0.06617969718420387,6.0,False,0.0,5.0,0.09597975249009992,0.40900060305814806,False,False,False,False
T_place_OUTSIDETUNNEL,position,1873218,1873218,1839390,33828,0.0180587630484012,6.0,False,0.0,5.0,0.024371963113743303,0.20222257764112347,False,False,False,False
T_place_PALACEALLEY,position,1873218,1873218,1810535,62683,0.03346273631792989,6.0,False,0.0,5.0,0.04723102169635355,0.286346546696019,False,False,False,False
T_place_PALACEINTERIOR,position,1873218,1873218,1766246,106972,0.05710600688227425,6.0,False,0.0,5.0,0.06822697625156282,0.29979057195300957,False,False,False,False
T_place_PIPE,position,1873218,1873218,1864570,8648,0.0046166543349465995,5.0,False,0.0,4.0,0.005247654037063492,0.08159176010197676,False,False,False,False
T_place_PIT,position,1873218,1873218,1843399,29819,0.015918595700019966,6.0,False,0.0,5.0,0.018810410747707954,0.158741888547916,False,False,False,False
T_place_PLAYGROUND,position,1873218,1873218,1865596,7622,0.004068933781332445,4.0,False,0.0,3.0,0.004314500501276413,0.06938091280291254,False,False,False,False
T_place_QUAD,position,1873218,1873218,1870515,2703,0.0014429714000185776,4.0,False,0.0,3.0,0.001513438371828586,0.04067206882524419,False,False,False,False
T_place_RAFTERS,position,1873218,1873218,1871278,1940,0.0010356509493289088,4.0,False,0.0,3.0,0.0011002456734880831,0.03513731164461457,False,False,False,False
T_place_RAMP,position,1873218,1873218,1821123,52095,0.027810431033654385,6.0,False,0.0,5.0,0.04215686588533742,0.2869710009555714,False,False,False,False
T_place_RESTROOM,position,1873218,1873218,1869776,3442,0.0018374796740155176,4.0,False,0.0,3.0,0.0020899863230013807,0.051378448031558596,False,False,False,False
T_place_ROOF,position,1873218,1873218,1832196,41022,0.02189921301204665,5.0,False,0.0,4.0,0.025702294127004973,0.1823751560712133,False,False,False,False
T_place_RUINS,position,1873218,1873218,1754262,118956,0.06350355377751014,6.0,False,0.0,5.0,0.08761393495044356,0.3800085145203619,False,False,False,False
T_place_SECONDMID,position,1873218,1873218,1795156,78062,0.04167267237449138,6.0,False,0.0,5.0,0.056454721233727204,0.29980613567867004,False,False,False,False
T_place_SECRET,position,1873218,1873218,1845933,27285,0.014565843377546019,6.0,False,0.0,5.0,0.020377767029785106,0.18976520394871857,False,False,False,False
T_place_SHOP,position,1873218,1873218,1869289,3929,0.0020974600927388056,6.0,False,0.0,5.0,0.0023494329010291383,0.05405116741233768,False,False,False,False
T_place_SHORTSTAIRS,position,1873218,1873218,1838248,34970,0.018668409122696877,6.0,False,0.0,5.0,0.027396170653922823,0.22784505324511045,False,False,False,False
T_place_SIDE,position,1873218,1873218,1868114,5104,0.002724722909986985,3.0,False,0.0,2.0,0.002756753351718807,0.05303974496677221,False,False,False,False
T_place_SIDEALLEY,position,1873218,1873218,1806899,66319,0.035403781086878305,6.0,False,0.0,5.0,0.053007178021992105,0.3172162425896842,False,False,False,False
T_place_SIDEENTRANCE,position,1873218,1873218,1835088,38130,0.02035534572057283,5.0,False,0.0,4.0,0.02742339652939487,0.20815952199432777,False,False,False,False
T_place_SIDEHALL,position,1873218,1873218,1854546,18672,0.009967873466942983,5.0,False,0.0,4.0,0.014469752052350553,0.15951282362009395,False,False,False,False
T_place_SILO,position,1873218,1873218,1834867,38351,0.020473324514285043,5.0,False,0.0,4.0,0.021464666685884932,0.15205288319210247,False,False,False,False
T_place_SNIPERSNEST,position,1873218,1873218,1867929,5289,0.0028234834386601025,3.0,False,0.0,2.0,0.002912100994118143,0.05550545714462931,False,False,False,False
T_place_SQUEAKY,position,1873218,1873218,1837691,35527,0.018965758390107293,5.0,False,0.0,4.0,0.021012503616770713,0.15871957462467176,False,False,False,False
T_place_STAIRS,position,1873218,1873218,1868373,4845,0.0025864581698446204,3.0,False,0.0,2.0,0.0026275639034004585,0.05198914577530277,False,False,False,False
T_place_STREET,position,1873218,1873218,1849012,24206,0.012922147876008025,6.0,False,0.0,5.0,0.019149399589369738,0.19055399623671082,False,False,False,False
T_place_TMAIN,position,1873218,1873218,1820270,52948,0.028265797146941787,6.0,False,0.0,5.0,0.038835309077747494,0.25171916607123745,False,False,False,False
T_place_TOPOFMID,position,1873218,1873218,1665784,207434,0.11073671083664581,6.0,False,0.0,5.0,0.15471824421930602,0.4902607292127047,False,False,False,False
T_place_TRAMP,position,1873218,1873218,1763218,110000,0.05872247650834019,6.0,False,0.0,5.0,0.07625807567512163,0.33659358562079367,False,False,False,False
T_place_TROPHY,position,1873218,1873218,1848097,25121,0.01341061211241831,6.0,False,0.0,5.0,0.017204084094857085,0.16260821235748038,False,False,False,False
T_place_TRUCK,position,1873218,1873218,1868330,4888,0.002609413319752426,5.0,False,0.0,4.0,0.0027209860251182724,0.05436861167935199,False,False,False,False
T_place_TSIDELOWER,position,1873218,1873218,1811436,61782,0.03298174585125704,6.0,False,0.0,5.0,0.04456075053731066,0.26588258153522887,False,False,False,False
T_place_TSIDEUPPER,position,1873218,1873218,1756494,116724,0.06231202134508637,6.0,False,0.0,5.0,0.0896521387259785,0.3978623412342855,False,False,False,False
T_place_TSPAWN,position,1873218,1873218,1614013,259205,0.13837417748494837,6.0,False,0.0,5.0,0.3370739550869146,1.055413748721067,False,False,False,False
T_place_TSTAIRS,position,1873218,1873218,1842582,30636,0.016354743548268273,6.0,False,0.0,5.0,0.020502685752539215,0.17698269778302966,False,False,False,False
T_place_TUNNEL,position,1873218,1873218,1853752,19466,0.010391742979194093,6.0,False,0.0,5.0,0.014680085286389519,0.16502742141674573,False,False,False,False
T_place_TUNNELS,position,1873218,1873218,1800413,72805,0.03886627183808825,6.0,False,0.0,5.0,0.0624566921735751,0.3570210228479129,False,False,False,False
T_place_TUNNELSTAIRS,position,1873218,1873218,1847136,26082,0.01392363302082299,6.0,False,0.0,5.0,0.01570559326250335,0.13903743383763031,False,False,False,False
T_place_UNDERA,position,1873218,1873218,1867429,5789,0.0030904037864252854,4.0,False,0.0,3.0,0.003427257265304946,0.06430496427584183,False,False,False,False
T_place_UNDERPASS,position,1873218,1873218,1797761,75457,0.04028201736263478,6.0,False,0.0,5.0,0.047943165184191054,0.2530079223030797,False,False,False,False
T_place_UPPERPARK,position,1873218,1873218,1853214,20004,0.01067894927338943,6.0,False,0.0,5.0,0.017293769331706187,0.19198117561862857,False,False,False,False
T_place_UPPERTUNNEL,position,1873218,1873218,1768125,105093,0.05610292021537269,6.0,False,0.0,5.0,0.08942739179316021,0.4255613492451074,False,False,False,False
T_place_UPSTAIRS,position,1873218,1873218,1868067,5151,0.002749813422676912,5.0,False,0.0,4.0,0.0029574774532382243,0.05844976672011969,False,False,False,False
T_place_VENDING,position,1873218,1873218,1836670,36548,0.019510809740243794,6.0,False,0.0,5.0,0.025806393062633392,0.20072307888603885,False,False,False,False
T_place_VENTS,position,1873218,1873218,1863515,9703,0.0051798562687311355,4.0,False,0.0,3.0,0.0053843172551192656,0.0761403078448901,False,False,False,False
T_place_WALKWAY,position,1873218,1873218,1866495,6723,0.0035890109960506466,5.0,False,0.0,4.0,0.004202927795910567,0.07468994182075109,False,False,False,False
T_place_WATER,position,1873218,1873218,1841147,32071,0.01712080494635435,6.0,False,0.0,5.0,0.021499366331094404,0.17903783916482988,False,False,False,False
T_round_start_equip_sum,economy,1873218,1873218,25542,1847676,0.9863646409547634,485.0,False,0.0,26650.0,5187.298648635663,6053.47333833756,False,False,False,False
T_scoped_count,other,1873218,1873218,1615336,257882,0.1376679062447617,4.0,False,0.0,3.0,0.13819000244499038,0.34666432553664867,False,False,False,False
T_shots_fired_sum,combat,1873218,1873218,1780079,93139,0.0497213885410027,51.0,False,0.0,58.0,0.21129201192813651,1.328728238324372,False,False,False,False
T_smoke_inv,utility,1873218,1873218,673690,1199528,0.6403568618281481,6.0,False,0.0,5.0,1.5232749204844285,1.5253012183924972,False,False,False,False
T_smokes_last_5s,utility,1873218,1873218,1867464,5754,0.0030717193620817223,5.0,False,0.0,4.0,0.0036215752784779986,0.06975806870642175,False,False,False,False
T_spread_xy,position,1873218,1873218,157048,1716170,0.9161613864483472,,True,0.0,2895.2255859375,543.0709379539777,335.2904565627807,False,False,False,False
T_start_balance_sum,economy,1873218,1873218,42598,1830620,0.9772594540517975,912.0,False,0.0,66550.0,7324.006602541723,8971.4713759823,False,False,False,False
T_unique_places,position,1873218,1873218,25492,1847726,0.98639133298954,6.0,False,0.0,5.0,2.5610115854107742,1.138878264446126,False,False,False,False
T_utility_damage_last_5s,utility,1873218,1873218,1777848,95370,0.05091238713273095,168.0,False,0.0,223.0,1.08076582650818,6.893948459134768,False,False,False,False
T_utility_inv,utility,1873218,1873218,319823,1553395,0.8292654672333919,21.0,False,0.0,20.0,5.521164648214997,4.8266376230770875,False,False,False,False
T_velocity_mean,other,1873218,1873218,60178,1813040,0.9678745346243737,,True,0.0,1180.7149818505063,113.91097548401753,65.54350730189532,False,False,False,False
T_walking_count,other,1873218,1873218,676428,1196790,0.638895206003786,6.0,False,0.0,5.0,1.253801212672524,1.2531304581448572,False,False,False,False
active_infernos_total,utility,1873218,1873218,1420129,453089,0.24187734689715773,9.0,False,0.0,8.0,0.3373953271856239,0.697463961062652,False,False,False,False
active_smokes_total,utility,1873218,1873218,636894,1236324,0.6600000640608835,11.0,False,0.0,10.0,1.4672643547093824,1.49341371531023,False,False,False,False
alive_diff,state,1873218,1873218,959221,913997,0.4879287941926674,10.0,False,-4.0,5.0,0.010426976465099097,1.2797367997147926,False,False,False,False
armor_diff,state,1873218,1873218,114189,1759029,0.9390412648180831,1001.0,False,-500.0,500.0,15.709031730423261,181.380258695135,False,False,False,False
bomb_events_last_5s,objective,1873218,1873218,1616010,257208,0.13730809761597423,8.0,False,0.0,7.0,0.17385696699476516,0.4795272217518626,False,False,False,False
bomb_planted,objective,1873218,1873218,1554292,318926,0.17025567766271732,2.0,False,0.0,1.0,0.17025567766271732,0.3758572626494348,False,False,False,False
centroid_distance_xy,position,1873218,1873218,0,1873218,1.0,,True,1.3143255971116965,5850.0464569234655,1432.6059232518803,758.3344938285147,False,False,False,False
closest_enemy_dist_diff,position,1873218,1873218,54475,1818743,0.9709190281109833,,True,-2855.882778762269,2262.365573929126,101.3500048512989,353.3880657668092,False,False,False,False
damage_diff_last_5s,combat,1873218,1873218,1297980,575238,0.3070854540154963,783.0,False,-426.0,472.0,1.9876533323937737,44.30286717177515,False,False,False,False
equip_diff,economy,1873218,1873218,7164,1866054,0.9961755652572205,1171.0,False,-29100.0,31600.0,1445.2733477897393,10841.994371857523,False,False,False,False
flash_inv_diff,utility,1873218,1873218,396799,1476419,0.7881725458542466,19.0,False,-10.0,8.0,-0.6083814056879658,2.3767598319977536,False,False,False,False
hp_diff,state,1873218,1873218,450501,1422717,0.7595042328228748,912.0,False,-470.0,496.0,11.662098591835013,113.2459149461773,False,False,False,False
kill_diff_last_3s,combat,1873218,1873218,1637815,235403,0.1256677012499346,10.0,False,-4.0,5.0,0.011499462422419601,0.41613836227569256,False,False,False,False
molly_inv_diff,utility,1873218,1873218,667158,1206060,0.6438439092513525,11.0,False,-5.0,5.0,-0.41531845199010475,1.6444084470897689,False,False,False,False
money_diff,economy,1873218,1873218,16798,1856420,0.9910325439964809,1966.0,False,-63450.0,69650.0,-322.11056054340713,12186.185724200286,False,False,False,False
round_num,time,1873218,1873218,0,1873218,1.0,47.0,False,1.0,47.0,12.655733075381509,7.611648750708716,False,False,False,False
seconds_in_round,time,1873218,1873218,10221,1862997,0.9945436142509841,311.0,False,0.0,155.0,50.18721446195798,32.871706105476804,False,False,False,False
smoke_inv_diff,utility,1873218,1873218,641497,1231721,0.6575427953393572,11.0,False,-5.0,5.0,-0.025649443898147467,1.5670906902610011,False,False,False,False
spread_diff,position,1873218,1873218,29246,1843972,0.984387295018519,,True,-2895.2255859375,3008.6258544921875,235.8697929138648,486.8345929615442,False,False,False,False
utility_damage_diff_last_5s,utility,1873218,1873218,1679877,193341,0.10321329391453637,375.0,False,-223.0,294.0,0.4280430788087665,10.973925662778402,False,False,False,False
utility_inv_diff,utility,1873218,1873218,241493,1631725,0.8710812089142854,37.0,False,-19.0,17.0,-1.049349301576218,4.53642173510065,False,False,False,False
