feature,coefficient,abs_coefficient
lag_02__T_place_TSIDEUPPER,-0.000267419294686988,0.000267419294686988
lag_05__T4__duck_amount,0.00026300796889699996,0.00026300796889699996
lag_00__CT_flash_duration_sum,0.0002455001522321254,0.0002455001522321254
lag_11__CT_flashes_last_5s,-0.00024374833446927369,0.00024374833446927369
lag_04__T_flashes_last_5s,-0.00024306254636030644,0.00024306254636030644
lag_00__T2__molly,0.00024239803315140307,0.00024239803315140307
lag_04__T_place_SIDEENTRANCE,-0.0002398784999968484,0.0002398784999968484
lag_05__T_B_site_active_infernos,-0.0002372072049183771,0.0002372072049183771
lag_07__T1__molly,0.00023582633002661169,0.00023582633002661169
lag_01__CT_flashes_last_5s,-0.00023421490914188325,0.00023421490914188325
lag_01__T4__shots_fired,-0.00023274405975826085,0.00023274405975826085
lag_06__CT_flashed_players,0.00023154022346716374,0.00023154022346716374
lag_10__CT5__duck_amount,-0.0002302065840922296,0.0002302065840922296
lag_02__T1__is_walking,0.00022977375192567706,0.00022977375192567706
lag_13__T4__molly,0.0002294682344654575,0.0002294682344654575
lag_00__T_place_SIDEENTRANCE,-0.0002292329736519605,0.0002292329736519605
lag_13__T_flashes_last_5s,0.00022789214563090354,0.00022789214563090354
lag_03__CT_flashed_players,0.00022583335521630943,0.00022583335521630943
lag_05__CT_place_UNKNOWN,0.00022531497234012932,0.00022531497234012932
lag_01__T1__is_walking,0.00022482409258373082,0.00022482409258373082
lag_06__CT1__flash_duration,0.0002240871253889054,0.0002240871253889054
lag_00__CT2__alive,0.00022083015937823802,0.00022083015937823802
lag_02__CT_flashed_players,0.0002191911480622366,0.0002191911480622366
lag_10__CT_place_UNKNOWN,-0.00021648641268257052,0.00021648641268257052
lag_00__CT2__hp,0.00021623240900225937,0.00021623240900225937
lag_00__CT_smoke_inv,0.0002161033044103533,0.0002161033044103533
lag_06__T_place_TSIDELOWER,-0.00021412766363937408,0.00021412766363937408
lag_13__T5__is_walking,-0.00021063016902189702,0.00021063016902189702
lag_00__hp_diff,0.00020916340872645378,0.00020916340872645378
lag_06__T_place_SIDEENTRANCE,-0.00020892111933790147,0.00020892111933790147
lag_15__CT4__flash,0.00020794601005036384,0.00020794601005036384
lag_01__damage_diff_last_5s,0.0002077568060485646,0.0002077568060485646
lag_01__T_place_SIDEENTRANCE,-0.00020628122729249299,0.00020628122729249299
lag_00__CT2__armor,0.00020605168538168073,0.00020605168538168073
lag_08__T_place_SIDEENTRANCE,-0.00020462321117520332,0.00020462321117520332
lag_03__T_place_SIDEENTRANCE,-0.00020372851577121764,0.00020372851577121764
lag_08__CT_flashed_players,0.0002030484174611047,0.0002030484174611047
lag_00__CT2__smoke,0.0002024188870564103,0.0002024188870564103
lag_00__T5__smoke,0.00020218281133566052,0.00020218281133566052
lag_00__CT_velocity_mean,-0.00020217683049850166,0.00020217683049850166
lag_05__T_place_SIDEENTRANCE,-0.00020198359561618418,0.00020198359561618418
lag_13__T_place_WATER,0.0002018655213760212,0.0002018655213760212
lag_15__T_place_SIDEENTRANCE,-0.00020174939709249884,0.00020174939709249884
lag_02__T_place_SIDEENTRANCE,-0.00019946963584516197,0.00019946963584516197
lag_06__T5__is_walking,0.00019940304628107697,0.00019940304628107697
lag_08__T_flashes_last_5s,-0.00019933818839490414,0.00019933818839490414
lag_12__CT_place_MIDDLE,-0.00019882345804944634,0.00019882345804944634
lag_00__T_molly_inv,0.00019834842532873154,0.00019834842532873154
lag_00__CT_alive,0.0001967105345102027,0.0001967105345102027
lag_13__CT_place_HOUSE,0.00019625031563919038,0.00019625031563919038
lag_13__T_place_RUINS,-0.00019468198297545314,0.00019468198297545314
lag_12__T_flashed_players,-0.0001931371516548097,0.0001931371516548097
lag_00__CT4__utility_total,0.00019301155407447368,0.00019301155407447368
lag_00__CT_hp_sum,0.0001925825490616262,0.0001925825490616262
lag_02__CT_place_UNKNOWN,-0.00019237353990320116,0.00019237353990320116
lag_05__T_active_infernos,-0.00019217767112422734,0.00019217767112422734
