feature,coefficient,abs_coefficient
lag_03__T5__hp,-8.489861647831276e-05,8.489861647831276e-05
lag_00__T5__hp,-8.489861647831276e-05,8.489861647831276e-05
lag_04__T5__hp,-8.489861647831276e-05,8.489861647831276e-05
lag_00__CT1__hp,-8.484703721478581e-05,8.484703721478581e-05
lag_04__CT1__hp,-8.484703721478581e-05,8.484703721478581e-05
lag_02__CT1__hp,-8.484703721478581e-05,8.484703721478581e-05
lag_03__CT1__hp,-8.484703721478581e-05,8.484703721478581e-05
lag_01__CT1__hp,-8.484703721478581e-05,8.484703721478581e-05
lag_00__T2__alive,-8.475338108837605e-05,8.475338108837605e-05
lag_01__T2__alive,-8.475338108837605e-05,8.475338108837605e-05
lag_01__kill_diff_last_3s,8.46764596644789e-05,8.46764596644789e-05
lag_00__T_damage_last_5s,8.460870594717562e-05,8.460870594717562e-05
lag_01__T_walking_count,-8.448160224361345e-05,8.448160224361345e-05
lag_01__CT5__is_walking,-8.435417112195864e-05,8.435417112195864e-05
lag_00__CT5__is_walking,-8.435417112195864e-05,8.435417112195864e-05
lag_04__CT5__is_walking,8.435417112195864e-05,8.435417112195864e-05
lag_03__CT5__is_walking,8.435417112195864e-05,8.435417112195864e-05
lag_04__CT3__is_walking,8.425438136328012e-05,8.425438136328012e-05
lag_01__CT3__is_walking,-8.425438136328012e-05,8.425438136328012e-05
lag_03__T3__hp,-8.420830999966711e-05,8.420830999966711e-05
lag_00__T3__hp,-8.420830999966711e-05,8.420830999966711e-05
lag_04__T3__hp,-8.420830999966711e-05,8.420830999966711e-05
lag_02__T3__hp,-8.420830999966711e-05,8.420830999966711e-05
lag_01__T3__hp,-8.420830999966711e-05,8.420830999966711e-05
lag_06__active_infernos_total,8.412850729655474e-05,8.412850729655474e-05
lag_04__CT4__is_walking,8.379839709959924e-05,8.379839709959924e-05
lag_01__CT4__is_walking,-8.379839709959924e-05,8.379839709959924e-05
lag_03__CT4__is_walking,8.379839709959924e-05,8.379839709959924e-05
lag_00__T1__duck_amount,-8.37946281535551e-05,8.37946281535551e-05
lag_07__T_place_LOBBY,8.37370753288269e-05,8.37370753288269e-05
lag_12__T_place_LOBBY,8.37370753288269e-05,8.37370753288269e-05
lag_05__T_place_LOBBY,8.37370753288269e-05,8.37370753288269e-05
lag_10__T_place_LOBBY,8.37370753288269e-05,8.37370753288269e-05
lag_09__T_place_LOBBY,8.37370753288269e-05,8.37370753288269e-05
lag_11__T_place_LOBBY,8.37370753288269e-05,8.37370753288269e-05
lag_08__T_place_LOBBY,8.37370753288269e-05,8.37370753288269e-05
lag_00__T1__hp,-8.368314593099058e-05,8.368314593099058e-05
lag_05__kill_diff_last_3s,8.367845293832943e-05,8.367845293832943e-05
lag_07__kill_diff_last_3s,8.367845293832943e-05,8.367845293832943e-05
lag_01__T2__hp,-8.360717765754089e-05,8.360717765754089e-05
lag_00__T2__hp,-8.360717765754089e-05,8.360717765754089e-05
lag_02__T_macro_OTHER,-8.360691572306678e-05,8.360691572306678e-05
lag_04__T_macro_OTHER,-8.360691572306678e-05,8.360691572306678e-05
lag_01__T_macro_OTHER,-8.360691572306678e-05,8.360691572306678e-05
lag_00__T_macro_OTHER,-8.360691572306678e-05,8.360691572306678e-05
lag_10__active_smokes_total,8.357036131201312e-05,8.357036131201312e-05
