feature,coefficient,abs_coefficient,base_feature,is_utility,utility_family
lag_09__T_smoke_inv,9.490165393799543e-05,9.490165393799543e-05,T_smoke_inv,True,smoke
lag_07__T2__duck_amount,9.484157635597512e-05,9.484157635597512e-05,T2__duck_amount,False,non_utility
lag_13__CT_closest_enemy_dist,9.479196887696162e-05,9.479196887696162e-05,CT_closest_enemy_dist,False,non_utility
lag_07__T_place_TSPAWN,9.456668340135366e-05,9.456668340135366e-05,T_place_TSPAWN,False,non_utility
lag_06__T2__hp,9.438645793125033e-05,9.438645793125033e-05,T2__hp,False,non_utility
lag_09__CT5__Y,9.420319111086428e-05,9.420319111086428e-05,CT5__Y,False,non_utility
lag_14__hp_diff,9.409260383108631e-05,9.409260383108631e-05,hp_diff,False,non_utility
lag_10__T3__flash_duration,-9.409076301380992e-05,9.409076301380992e-05,T3__flash_duration,True,flash
lag_09__T2__is_walking,-9.402590512763709e-05,9.402590512763709e-05,T2__is_walking,False,non_utility
lag_07__CT_armor_sum,9.398446854902431e-05,9.398446854902431e-05,CT_armor_sum,False,non_utility
lag_15__CT_place_CONNECTOR,-9.396093082614243e-05,9.396093082614243e-05,CT_place_CONNECTOR,False,non_utility
lag_09__CT_damage_last_5s,-9.382014104630798e-05,9.382014104630798e-05,CT_damage_last_5s,False,non_utility
lag_00__CT_walking_count,-9.372255590278655e-05,9.372255590278655e-05,CT_walking_count,False,non_utility
lag_12__T_unique_places,-9.361573756905273e-05,9.361573756905273e-05,T_unique_places,False,non_utility
lag_02__CT5__Y,9.353950736112893e-05,9.353950736112893e-05,CT5__Y,False,non_utility
lag_01__T5__hp,9.337758092442527e-05,9.337758092442527e-05,T5__hp,False,non_utility
lag_01__T5__smoke,9.335822687717155e-05,9.335822687717155e-05,T5__smoke,True,smoke
lag_01__T1__X,9.33196279220283e-05,9.33196279220283e-05,T1__X,False,non_utility
lag_06__CT3__has_helmet,9.330127068096772e-05,9.330127068096772e-05,CT3__has_helmet,False,non_utility
lag_06__CT_utility_inv,9.325765131507069e-05,9.325765131507069e-05,CT_utility_inv,True,other_utility
lag_07__CT2__has_helmet,9.319039963884279e-05,9.319039963884279e-05,CT2__has_helmet,False,non_utility
lag_13__T3__smoke,9.318447700934485e-05,9.318447700934485e-05,T3__smoke,True,smoke
lag_13__T1__flash,-9.317139483755454e-05,9.317139483755454e-05,T1__flash,True,flash
lag_06__CT5__smoke,-9.316355863120407e-05,9.316355863120407e-05,CT5__smoke,True,smoke
lag_11__CT_macro_A,9.301370300818235e-05,9.301370300818235e-05,CT_macro_A,False,non_utility
lag_11__CT_place_BOMBSITEA,9.301370300818235e-05,9.301370300818235e-05,CT_place_BOMBSITEA,False,non_utility
lag_10__CT2__has_helmet,9.291791502619162e-05,9.291791502619162e-05,CT2__has_helmet,False,non_utility
lag_15__T_molly_inv,9.290848538512364e-05,9.290848538512364e-05,T_molly_inv,True,non_utility
lag_07__CT3__Y,9.287949069403112e-05,9.287949069403112e-05,CT3__Y,False,non_utility
lag_11__CT3__has_helmet,9.284025873057544e-05,9.284025873057544e-05,CT3__has_helmet,False,non_utility
lag_02__CT_B_site_active_infernos,-9.277534991269931e-05,9.277534991269931e-05,CT_B_site_active_infernos,True,inferno_molotov
lag_14__CT2__has_helmet,9.276603668695316e-05,9.276603668695316e-05,CT2__has_helmet,False,non_utility
lag_05__CT4__X,9.263752872357145e-05,9.263752872357145e-05,CT4__X,False,non_utility
lag_09__CT4__flash_duration,9.257155033992603e-05,9.257155033992603e-05,CT4__flash_duration,True,flash
lag_07__T3__Y,9.254176984541118e-05,9.254176984541118e-05,T3__Y,False,non_utility
lag_04__CT2__molly,9.249859431292862e-05,9.249859431292862e-05,CT2__molly,True,non_utility
lag_04__CT_walking_count,-9.247277193935588e-05,9.247277193935588e-05,CT_walking_count,False,non_utility
lag_03__T_molly_inv,9.240836516255513e-05,9.240836516255513e-05,T_molly_inv,True,non_utility
lag_06__T_smoke_inv,9.239372593583539e-05,9.239372593583539e-05,T_smoke_inv,True,smoke
lag_01__T_burning_players,-9.226021938957274e-05,9.226021938957274e-05,T_burning_players,False,non_utility
lag_12__T1__is_walking,-9.21965911402367e-05,9.21965911402367e-05,T1__is_walking,False,non_utility
lag_07__T_place_CONNECTOR,-9.213958401232958e-05,9.213958401232958e-05,T_place_CONNECTOR,False,non_utility
lag_05__CT_place_CATWALK,-9.21359023777768e-05,9.21359023777768e-05,CT_place_CATWALK,False,non_utility
lag_12__CT_alive,9.208975097863004e-05,9.208975097863004e-05,CT_alive,False,non_utility
lag_04__closest_enemy_dist_diff,-9.208648407366127e-05,9.208648407366127e-05,closest_enemy_dist_diff,False,non_utility
lag_00__T_bomb_zone_count,-9.196285827783868e-05,9.196285827783868e-05,T_bomb_zone_count,False,non_utility
lag_05__CT5__duck_amount,9.187839896185324e-05,9.187839896185324e-05,CT5__duck_amount,False,non_utility
lag_04__T1__is_walking,9.173265425488353e-05,9.173265425488353e-05,T1__is_walking,False,non_utility
lag_00__CT_velocity_mean,-9.17073994060047e-05,9.17073994060047e-05,CT_velocity_mean,False,non_utility
lag_07__T_unique_places,-9.170443809125572e-05,9.170443809125572e-05,T_unique_places,False,non_utility
lag_12__active_infernos_total,9.169494296656922e-05,9.169494296656922e-05,active_infernos_total,True,inferno_molotov
lag_12__T_shots_fired_sum,9.165279334411025e-05,9.165279334411025e-05,T_shots_fired_sum,False,inferno_molotov
lag_08__CT3__armor,9.161150956060737e-05,9.161150956060737e-05,CT3__armor,False,non_utility
lag_09__CT_armor_sum,9.160732588497922e-05,9.160732588497922e-05,CT_armor_sum,False,non_utility
lag_13__T2__armor,9.14982010726817e-05,9.14982010726817e-05,T2__armor,False,non_utility
lag_11__T2__molly,9.1444184363354e-05,9.1444184363354e-05,T2__molly,True,non_utility
lag_11__CT_B_site_active_infernos,-9.136402513831854e-05,9.136402513831854e-05,CT_B_site_active_infernos,True,inferno_molotov
lag_07__T1__molly,9.133452840615064e-05,9.133452840615064e-05,T1__molly,True,non_utility
lag_01__CT4__utility_total,9.119470632867888e-05,9.119470632867888e-05,CT4__utility_total,True,other_utility
lag_02__T_molly_inv,9.119376045418903e-05,9.119376045418903e-05,T_molly_inv,True,non_utility
lag_08__CT5__Y,9.107775258598849e-05,9.107775258598849e-05,CT5__Y,False,non_utility
lag_01__T_bomb_zone_count,-9.101756586460397e-05,9.101756586460397e-05,T_bomb_zone_count,False,non_utility
lag_10__T1__smoke,9.1000554675702e-05,9.1000554675702e-05,T1__smoke,True,smoke
lag_09__CT4__molly,9.074702393263578e-05,9.074702393263578e-05,CT4__molly,True,non_utility
lag_00__molly_inv_diff,-9.070074884220958e-05,9.070074884220958e-05,molly_inv_diff,True,non_utility
lag_07__CT3__has_helmet,9.064852201845497e-05,9.064852201845497e-05,CT3__has_helmet,False,non_utility
lag_14__T_A_site_active_smokes,-9.0640431153588e-05,9.0640431153588e-05,T_A_site_active_smokes,True,smoke
lag_05__T3__Y,9.061135642696172e-05,9.061135642696172e-05,T3__Y,False,non_utility
lag_10__T_A_site_active_smokes,-9.054870315594599e-05,9.054870315594599e-05,T_A_site_active_smokes,True,smoke
lag_09__CT_utility_damage_last_5s,9.049803338712081e-05,9.049803338712081e-05,CT_utility_damage_last_5s,True,other_utility
lag_06__CT_armor_sum,9.048845822690055e-05,9.048845822690055e-05,CT_armor_sum,False,non_utility
lag_14__T_place_CONNECTOR,-9.047607454704121e-05,9.047607454704121e-05,T_place_CONNECTOR,False,non_utility
lag_06__CT2__X,9.046564809978008e-05,9.046564809978008e-05,CT2__X,False,non_utility
lag_10__CT3__has_helmet,9.038353891810402e-05,9.038353891810402e-05,CT3__has_helmet,False,non_utility
lag_10__T2__has_helmet,9.034611866809428e-05,9.034611866809428e-05,T2__has_helmet,False,non_utility
lag_15__CT4__molly,9.026677435031161e-05,9.026677435031161e-05,CT4__molly,True,non_utility
lag_14__CT3__has_helmet,9.023576421895996e-05,9.023576421895996e-05,CT3__has_helmet,False,non_utility
lag_03__CT3__molly,-9.02310639503412e-05,9.02310639503412e-05,CT3__molly,True,non_utility
lag_14__CT2__is_walking,-9.018185664899647e-05,9.018185664899647e-05,CT2__is_walking,False,non_utility
lag_14__T3__smoke,9.017458069138229e-05,9.017458069138229e-05,T3__smoke,True,smoke
lag_05__T_A_site_active_infernos,-9.001450234791264e-05,9.001450234791264e-05,T_A_site_active_infernos,True,inferno_molotov
lag_15__CT_active_smokes,-8.981809514807537e-05,8.981809514807537e-05,CT_active_smokes,True,smoke
lag_00__CT_place_SHOP,8.981203427538276e-05,8.981203427538276e-05,CT_place_SHOP,False,non_utility
lag_08__T5__flash_duration,-8.980358688859269e-05,8.980358688859269e-05,T5__flash_duration,True,flash
lag_08__CT5__X,-8.970776980277151e-05,8.970776980277151e-05,CT5__X,False,non_utility
lag_02__T_flashed_players,-8.965725282905623e-05,8.965725282905623e-05,T_flashed_players,False,flash
lag_03__CT5__is_walking,-8.957004320109263e-05,8.957004320109263e-05,CT5__is_walking,False,non_utility
lag_01__T3__molly,8.95583798410371e-05,8.95583798410371e-05,T3__molly,True,non_utility
lag_02__CT4__X,8.951590280048549e-05,8.951590280048549e-05,CT4__X,False,non_utility
lag_13__T3__X,8.950154733611271e-05,8.950154733611271e-05,T3__X,False,non_utility
lag_07__centroid_distance_xy,8.949972107075155e-05,8.949972107075155e-05,centroid_distance_xy,False,non_utility
lag_07__CT5__smoke,-8.949108450906351e-05,8.949108450906351e-05,CT5__smoke,True,smoke
lag_03__CT_utility_damage_last_5s,8.944209548644722e-05,8.944209548644722e-05,CT_utility_damage_last_5s,True,other_utility
lag_15__CT4__X,8.942995191318914e-05,8.942995191318914e-05,CT4__X,False,non_utility
lag_13__CT_utility_inv,8.941267878981307e-05,8.941267878981307e-05,CT_utility_inv,True,other_utility
lag_13__molly_inv_diff,-8.939880353864282e-05,8.939880353864282e-05,molly_inv_diff,True,non_utility
lag_12__CT_hp_sum,8.935653022490442e-05,8.935653022490442e-05,CT_hp_sum,False,non_utility
lag_14__CT5__Y,8.931026968639344e-05,8.931026968639344e-05,CT5__Y,False,non_utility
lag_04__T2__flash_duration,8.928923489293084e-05,8.928923489293084e-05,T2__flash_duration,True,flash
lag_01__closest_enemy_dist_diff,8.923959831008688e-05,8.923959831008688e-05,closest_enemy_dist_diff,False,non_utility
lag_10__CT_place_SHOP,8.916078513721004e-05,8.916078513721004e-05,CT_place_SHOP,False,non_utility
lag_06__CT3__X,8.914134377846494e-05,8.914134377846494e-05,CT3__X,False,non_utility
lag_12__T_round_start_equip_sum,-8.911679469747469e-05,8.911679469747469e-05,T_round_start_equip_sum,False,non_utility
lag_06__CT5__molly,-8.911344775697216e-05,8.911344775697216e-05,CT5__molly,True,non_utility
lag_01__T4__flash_duration,-8.904338028514758e-05,8.904338028514758e-05,T4__flash_duration,True,flash
lag_04__utility_damage_diff_last_5s,8.89143266249448e-05,8.89143266249448e-05,utility_damage_diff_last_5s,True,other_utility
lag_06__CT_active_smokes,-8.887787407729775e-05,8.887787407729775e-05,CT_active_smokes,True,smoke
lag_08__CT_flashed_players,-8.887012518243864e-05,8.887012518243864e-05,CT_flashed_players,False,flash
lag_07__CT_place_BOMBSITEB,8.885649731382728e-05,8.885649731382728e-05,CT_place_BOMBSITEB,False,non_utility
lag_07__CT_macro_B,8.885649731382728e-05,8.885649731382728e-05,CT_macro_B,False,non_utility
lag_15__CT3__shots_fired,-8.871631871443242e-05,8.871631871443242e-05,CT3__shots_fired,False,inferno_molotov
lag_04__hp_diff,8.86959460331127e-05,8.86959460331127e-05,hp_diff,False,non_utility
lag_08__kill_diff_last_3s,8.864966366672888e-05,8.864966366672888e-05,kill_diff_last_3s,False,non_utility
lag_01__T_A_site_active_smokes,-8.860354864737019e-05,8.860354864737019e-05,T_A_site_active_smokes,True,smoke
lag_10__CT_kills_last_3s,-8.86012421688065e-05,8.86012421688065e-05,CT_kills_last_3s,False,non_utility
lag_14__CT1__has_defuser,8.859305671649054e-05,8.859305671649054e-05,CT1__has_defuser,False,non_utility
lag_07__smoke_inv_diff,-8.850045560393482e-05,8.850045560393482e-05,smoke_inv_diff,True,smoke
lag_12__CT2__utility_total,8.840336522553116e-05,8.840336522553116e-05,CT2__utility_total,True,other_utility
lag_09__CT3__armor,8.839327347232029e-05,8.839327347232029e-05,CT3__armor,False,non_utility
lag_00__T2__hp,8.8235225121025e-05,8.8235225121025e-05,T2__hp,False,non_utility
lag_09__CT1__flash,8.822395466268063e-05,8.822395466268063e-05,CT1__flash,True,flash
lag_03__CT2__X,8.821207302389666e-05,8.821207302389666e-05,CT2__X,False,non_utility
lag_09__CT5__molly,-8.817663911031559e-05,8.817663911031559e-05,CT5__molly,True,non_utility
lag_06__CT4__X,8.804689423413947e-05,8.804689423413947e-05,CT4__X,False,non_utility
lag_04__CT5__flash,8.797842747299e-05,8.797842747299e-05,CT5__flash,True,flash
lag_06__CT_molly_inv,8.797604095889255e-05,8.797604095889255e-05,CT_molly_inv,True,non_utility
lag_09__CT_macro_MID,8.790624269749969e-05,8.790624269749969e-05,CT_macro_MID,False,non_utility
lag_12__T1__shots_fired,8.787997649051249e-05,8.787997649051249e-05,T1__shots_fired,False,inferno_molotov
lag_05__CT3__armor,8.783552038948983e-05,8.783552038948983e-05,CT3__armor,False,non_utility
lag_14__CT_alive,8.773151057539508e-05,8.773151057539508e-05,CT_alive,False,non_utility
lag_08__T_active_infernos,-8.771343709668145e-05,8.771343709668145e-05,T_active_infernos,True,inferno_molotov
lag_07__T2__has_helmet,8.76631384016946e-05,8.76631384016946e-05,T2__has_helmet,False,non_utility
lag_13__hp_diff,8.766139217186719e-05,8.766139217186719e-05,hp_diff,False,non_utility
lag_10__utility_damage_diff_last_5s,8.758760668570176e-05,8.758760668570176e-05,utility_damage_diff_last_5s,True,other_utility
lag_04__CT_armor_sum,8.756816532695666e-05,8.756816532695666e-05,CT_armor_sum,False,non_utility
lag_09__CT1__has_helmet,8.749619155423716e-05,8.749619155423716e-05,CT1__has_helmet,False,non_utility
lag_06__T3__Y,8.749053813517094e-05,8.749053813517094e-05,T3__Y,False,non_utility
lag_08__CT1__has_helmet,8.74716934049502e-05,8.74716934049502e-05,CT1__has_helmet,False,non_utility
lag_06__T_macro_MID,8.7442145741079e-05,8.7442145741079e-05,T_macro_MID,False,non_utility
lag_11__T_place_TOPOFMID,-8.738490578252822e-05,8.738490578252822e-05,T_place_TOPOFMID,False,non_utility
lag_07__CT4__X,8.730195258976892e-05,8.730195258976892e-05,CT4__X,False,non_utility
lag_15__T_place_PALACEALLEY,8.729340333957225e-05,8.729340333957225e-05,T_place_PALACEALLEY,False,non_utility
lag_14__T_duck_amount_mean,8.724188955966383e-05,8.724188955966383e-05,T_duck_amount_mean,False,non_utility
lag_12__CT2__has_defuser,-8.718211756786332e-05,8.718211756786332e-05,CT2__has_defuser,False,non_utility
lag_09__CT5__X,-8.710104157216847e-05,8.710104157216847e-05,CT5__X,False,non_utility
lag_14__centroid_distance_xy,8.708323730388656e-05,8.708323730388656e-05,centroid_distance_xy,False,non_utility
lag_01__T3__is_walking,-8.702127524884418e-05,8.702127524884418e-05,T3__is_walking,False,non_utility
lag_00__closest_enemy_dist_diff,8.694493590155616e-05,8.694493590155616e-05,closest_enemy_dist_diff,False,non_utility
lag_13__CT5__molly,-8.690716640558094e-05,8.690716640558094e-05,CT5__molly,True,non_utility
lag_01__CT_cash_spent_round_sum,8.676172728883103e-05,8.676172728883103e-05,CT_cash_spent_round_sum,False,non_utility
lag_07__CT1__flash,8.671879913890734e-05,8.671879913890734e-05,CT1__flash,True,flash
lag_04__CT2__X,8.66663467604667e-05,8.66663467604667e-05,CT2__X,False,non_utility
lag_12__alive_diff,8.660542516736314e-05,8.660542516736314e-05,alive_diff,False,non_utility
lag_08__T_spread_xy,-8.657341095386073e-05,8.657341095386073e-05,T_spread_xy,False,non_utility
lag_12__CT_flash_inv,8.655464625917375e-05,8.655464625917375e-05,CT_flash_inv,True,flash
lag_08__T2__has_helmet,8.653279655845836e-05,8.653279655845836e-05,T2__has_helmet,False,non_utility
lag_08__CT_active_infernos,-8.6441810708493e-05,8.6441810708493e-05,CT_active_infernos,True,inferno_molotov
lag_02__CT3__molly,-8.642018656246364e-05,8.642018656246364e-05,CT3__molly,True,non_utility
lag_06__T2__has_helmet,8.634362166048959e-05,8.634362166048959e-05,T2__has_helmet,False,non_utility
lag_10__T3__X,8.624623296782374e-05,8.624623296782374e-05,T3__X,False,non_utility
lag_15__alive_diff,8.62175875226967e-05,8.62175875226967e-05,alive_diff,False,non_utility
lag_10__CT_armor_sum,8.620780135970563e-05,8.620780135970563e-05,CT_armor_sum,False,non_utility
lag_00__T_flashed_players,-8.59712963574566e-05,8.59712963574566e-05,T_flashed_players,False,flash
lag_14__T1__smoke,8.596829138696194e-05,8.596829138696194e-05,T1__smoke,True,smoke
lag_13__CT_mean_Y,8.596277621109039e-05,8.596277621109039e-05,CT_mean_Y,False,non_utility
lag_07__T_duck_amount_mean,8.59385181684047e-05,8.59385181684047e-05,T_duck_amount_mean,False,non_utility
lag_09__utility_damage_diff_last_5s,8.592152153141797e-05,8.592152153141797e-05,utility_damage_diff_last_5s,True,other_utility
lag_15__T1__flash,-8.59116917126812e-05,8.59116917126812e-05,T1__flash,True,flash
lag_02__CT_damage_last_5s,8.584986062487587e-05,8.584986062487587e-05,CT_damage_last_5s,False,non_utility
lag_00__CT2__X,-8.5779232904315e-05,8.5779232904315e-05,CT2__X,False,non_utility
lag_12__CT1__has_defuser,8.56307742651552e-05,8.56307742651552e-05,CT1__has_defuser,False,non_utility
lag_02__CT_active_infernos,8.560499554732814e-05,8.560499554732814e-05,CT_active_infernos,True,inferno_molotov
lag_10__smoke_inv_diff,-8.554343366995454e-05,8.554343366995454e-05,smoke_inv_diff,True,smoke
lag_11__T_A_site_active_infernos,8.547305333195254e-05,8.547305333195254e-05,T_A_site_active_infernos,True,inferno_molotov
lag_05__smoke_inv_diff,-8.544428419554606e-05,8.544428419554606e-05,smoke_inv_diff,True,smoke
lag_02__CT3__shots_fired,-8.537096437066793e-05,8.537096437066793e-05,CT3__shots_fired,False,inferno_molotov
lag_03__T1__has_helmet,-8.535134111298248e-05,8.535134111298248e-05,T1__has_helmet,False,non_utility
lag_01__T1__utility_total,8.534654625691473e-05,8.534654625691473e-05,T1__utility_total,True,other_utility
lag_02__CT_utility_inv,8.534571679774672e-05,8.534571679774672e-05,CT_utility_inv,True,other_utility
lag_11__CT_place_BOMBSITEB,8.534327207598835e-05,8.534327207598835e-05,CT_place_BOMBSITEB,False,non_utility
lag_11__CT_macro_B,8.534327207598835e-05,8.534327207598835e-05,CT_macro_B,False,non_utility
lag_14__CT_duck_amount_mean,-8.528165926691145e-05,8.528165926691145e-05,CT_duck_amount_mean,False,non_utility
lag_01__spread_diff,8.527465251972899e-05,8.527465251972899e-05,spread_diff,False,non_utility
lag_03__CT_A_site_active_infernos,8.523742144461721e-05,8.523742144461721e-05,CT_A_site_active_infernos,True,inferno_molotov
lag_12__T_bomb_carrier_alive,8.514287765137851e-05,8.514287765137851e-05,T_bomb_carrier_alive,False,non_utility
lag_02__CT_place_SNIPERSNEST,8.513221837347373e-05,8.513221837347373e-05,CT_place_SNIPERSNEST,False,non_utility
lag_09__CT_scoped_count,8.511584746884182e-05,8.511584746884182e-05,CT_scoped_count,False,non_utility
lag_14__alive_diff,8.510031329933554e-05,8.510031329933554e-05,alive_diff,False,non_utility
lag_14__T_round_start_equip_sum,-8.50484793772921e-05,8.50484793772921e-05,T_round_start_equip_sum,False,non_utility
lag_08__active_smokes_total,-8.503502613166347e-05,8.503502613166347e-05,active_smokes_total,True,smoke
lag_09__T_spread_xy,-8.493209315929562e-05,8.493209315929562e-05,T_spread_xy,False,non_utility
lag_04__T3__Y,8.488875755574554e-05,8.488875755574554e-05,T3__Y,False,non_utility
lag_03__T3__Y,8.481702388962731e-05,8.481702388962731e-05,T3__Y,False,non_utility
lag_04__CT_utility_damage_last_5s,8.475617505609989e-05,8.475617505609989e-05,CT_utility_damage_last_5s,True,other_utility
lag_15__T1__has_helmet,-8.47512055770494e-05,8.47512055770494e-05,T1__has_helmet,False,non_utility
lag_07__T1__flash,-8.470191096421331e-05,8.470191096421331e-05,T1__flash,True,flash
lag_06__T_duck_amount_mean,8.436891948804259e-05,8.436891948804259e-05,T_duck_amount_mean,False,non_utility
lag_15__T_A_site_active_smokes,-8.435531344730407e-05,8.435531344730407e-05,T_A_site_active_smokes,True,smoke
lag_06__T_place_CONNECTOR,-8.42937733978033e-05,8.42937733978033e-05,T_place_CONNECTOR,False,non_utility
lag_15__T_flash_duration_sum,8.42878216644749e-05,8.42878216644749e-05,T_flash_duration_sum,True,flash
lag_08__CT1__molly,8.413319301325828e-05,8.413319301325828e-05,CT1__molly,True,non_utility
lag_09__CT2__has_helmet,8.400499064009637e-05,8.400499064009637e-05,CT2__has_helmet,False,non_utility
lag_08__CT2__has_helmet,8.398151840083301e-05,8.398151840083301e-05,CT2__has_helmet,False,non_utility
lag_03__T4__shots_fired,-8.38062260299921e-05,8.38062260299921e-05,T4__shots_fired,False,inferno_molotov
lag_03__T3__has_helmet,-8.378111670026556e-05,8.378111670026556e-05,T3__has_helmet,False,non_utility
lag_04__CT_place_BOMBSITEA,8.377014455618337e-05,8.377014455618337e-05,CT_place_BOMBSITEA,False,non_utility
lag_04__CT_macro_A,8.377014455618337e-05,8.377014455618337e-05,CT_macro_A,False,non_utility
lag_10__CT1__flash,8.37167608551681e-05,8.37167608551681e-05,CT1__flash,True,flash
lag_07__T_smoke_inv,8.370120485778898e-05,8.370120485778898e-05,T_smoke_inv,True,smoke
lag_09__T1__smoke,8.366621477762237e-05,8.366621477762237e-05,T1__smoke,True,smoke
lag_02__active_smokes_total,-8.356093894690275e-05,8.356093894690275e-05,active_smokes_total,True,smoke
lag_02__T4__shots_fired,-8.347043331013992e-05,8.347043331013992e-05,T4__shots_fired,False,inferno_molotov
lag_11__CT1__flash,8.344803063664585e-05,8.344803063664585e-05,CT1__flash,True,flash
lag_05__CT_place_LADDER,-8.336175960721448e-05,8.336175960721448e-05,CT_place_LADDER,False,non_utility
lag_14__CT5__flash,8.332943252753466e-05,8.332943252753466e-05,CT5__flash,True,flash
lag_02__T4__molly,8.331460412591696e-05,8.331460412591696e-05,T4__molly,True,non_utility
lag_03__CT1__has_defuser,8.328937838086858e-05,8.328937838086858e-05,CT1__has_defuser,False,non_utility
lag_14__CT_hp_sum,8.32438308862038e-05,8.32438308862038e-05,CT_hp_sum,False,non_utility
lag_14__T5__utility_total,8.323554357048124e-05,8.323554357048124e-05,T5__utility_total,True,other_utility
lag_14__CT2__has_defuser,-8.32135119708255e-05,8.32135119708255e-05,CT2__has_defuser,False,non_utility
lag_15__T3__has_helmet,-8.319198968820274e-05,8.319198968820274e-05,T3__has_helmet,False,non_utility
lag_09__CT5__smoke,-8.316936146002263e-05,8.316936146002263e-05,CT5__smoke,True,smoke
lag_11__CT_damage_last_5s,-8.308274118462577e-05,8.308274118462577e-05,CT_damage_last_5s,False,non_utility
lag_09__T3__smoke,8.306493691634387e-05,8.306493691634387e-05,T3__smoke,True,smoke
lag_03__spread_diff,8.301769412355497e-05,8.301769412355497e-05,spread_diff,False,non_utility
lag_00__CT5__flash_duration,8.296318264910951e-05,8.296318264910951e-05,CT5__flash_duration,True,flash
lag_13__CT_kills_last_3s,-8.290494588436559e-05,8.290494588436559e-05,CT_kills_last_3s,False,non_utility
lag_04__T1__has_helmet,-8.276707376353443e-05,8.276707376353443e-05,T1__has_helmet,False,non_utility
lag_08__CT_A_site_active_infernos,8.268273813882843e-05,8.268273813882843e-05,CT_A_site_active_infernos,True,inferno_molotov
lag_00__T_place_SCAFFOLDING,-8.264025382231921e-05,8.264025382231921e-05,T_place_SCAFFOLDING,False,non_utility
lag_01__T_closest_enemy_dist,8.261841867351905e-05,8.261841867351905e-05,T_closest_enemy_dist,False,non_utility
lag_11__CT_macro_MID,8.257976151071489e-05,8.257976151071489e-05,CT_macro_MID,False,non_utility
lag_01__T2__smoke,8.251980761997402e-05,8.251980761997402e-05,T2__smoke,True,smoke
lag_06__CT2__shots_fired,-8.24724484118633e-05,8.24724484118633e-05,CT2__shots_fired,False,inferno_molotov
lag_02__T1__has_helmet,-8.245794015238062e-05,8.245794015238062e-05,T1__has_helmet,False,non_utility
lag_11__T2__has_helmet,8.23512818897143e-05,8.23512818897143e-05,T2__has_helmet,False,non_utility
lag_13__CT3__alive,8.228108345065266e-05,8.228108345065266e-05,CT3__alive,False,non_utility
lag_02__CT2__X,8.224533667089418e-05,8.224533667089418e-05,CT2__X,False,non_utility
lag_12__T2__armor,8.211415843106806e-05,8.211415843106806e-05,T2__armor,False,non_utility
lag_07__T1__smoke,8.208361396100372e-05,8.208361396100372e-05,T1__smoke,True,smoke
lag_00__T3__is_walking,-8.201032323995605e-05,8.201032323995605e-05,T3__is_walking,False,non_utility
lag_08__CT_macro_MID,8.19930573925376e-05,8.19930573925376e-05,CT_macro_MID,False,non_utility
lag_01__CT3__Y,8.19803899503313e-05,8.19803899503313e-05,CT3__Y,False,non_utility
lag_05__T1__has_helmet,-8.196687122108415e-05,8.196687122108415e-05,T1__has_helmet,False,non_utility
lag_05__utility_damage_diff_last_5s,8.195755799533799e-05,8.195755799533799e-05,utility_damage_diff_last_5s,True,other_utility
lag_09__T_active_smokes,-8.194857946364209e-05,8.194857946364209e-05,T_active_smokes,True,smoke
lag_08__CT2__smoke,-8.194609836209565e-05,8.194609836209565e-05,CT2__smoke,True,smoke
lag_10__T_duck_amount_mean,-8.192666427930817e-05,8.192666427930817e-05,T_duck_amount_mean,False,non_utility
lag_01__CT5__has_helmet,-8.19234483060427e-05,8.19234483060427e-05,CT5__has_helmet,False,non_utility
lag_10__T_place_STAIRS,-8.187183266272768e-05,8.187183266272768e-05,T_place_STAIRS,False,non_utility
lag_04__CT5__is_walking,-8.183289173757657e-05,8.183289173757657e-05,CT5__is_walking,False,non_utility
lag_04__T3__utility_total,-8.183083264157176e-05,8.183083264157176e-05,T3__utility_total,True,other_utility
lag_12__T1__has_helmet,-8.180912118405104e-05,8.180912118405104e-05,T1__has_helmet,False,non_utility
lag_02__utility_damage_diff_last_5s,8.172223897418007e-05,8.172223897418007e-05,utility_damage_diff_last_5s,True,other_utility
lag_09__CT3__has_helmet,8.171372610377148e-05,8.171372610377148e-05,CT3__has_helmet,False,non_utility
lag_08__CT3__has_helmet,8.169082866515964e-05,8.169082866515964e-05,CT3__has_helmet,False,non_utility
lag_03__CT2__utility_total,8.167447958840057e-05,8.167447958840057e-05,CT2__utility_total,True,other_utility
lag_09__CT2__X,8.165791950887069e-05,8.165791950887069e-05,CT2__X,False,non_utility
lag_02__CT_flash_duration_sum,8.163593884091824e-05,8.163593884091824e-05,CT_flash_duration_sum,True,flash
lag_11__CT3__X,8.158690616255626e-05,8.158690616255626e-05,CT3__X,False,non_utility
lag_00__T2__smoke,8.154667011694983e-05,8.154667011694983e-05,T2__smoke,True,smoke
lag_09__CT3__shots_fired,8.1544196291361e-05,8.1544196291361e-05,CT3__shots_fired,False,inferno_molotov
lag_07__CT_unique_places,8.142653678078204e-05,8.142653678078204e-05,CT_unique_places,False,non_utility
lag_06__CT2__has_defuser,-8.140064164763317e-05,8.140064164763317e-05,CT2__has_defuser,False,non_utility
lag_02__CT5__smoke,-8.139945566654205e-05,8.139945566654205e-05,CT5__smoke,True,smoke
lag_03__CT2__flash,8.138817065628245e-05,8.138817065628245e-05,CT2__flash,True,flash
lag_11__T_active_infernos,8.133630763040856e-05,8.133630763040856e-05,T_active_infernos,True,inferno_molotov
